"","LV1","LV2","LV3","LV4","LV5","LV6","LV7","LV8","LV9","LV10","LV11","LV12","LV13","LV14","LV15","LV16","LV17","LV18","LV19","LV20","LV21","LV22","LV23","LV24","LV25"
"USP33",0.244140625,0.2449951171875,0.1728515625,0.00728225708007812,0.133056640625,0.00101852416992188,0.0657958984375,0.0811767578125,0.0694580078125,0.042572021484375,0.051544189453125,0.0797119140625,0.07421875,0.00234031677246094,8.4221363067627e-05,0.0143051147460938,0.1317138671875,4.00543212890625e-05,3.36170196533203e-05,0.0592041015625,0.02569580078125,0.0211639404296875,0.00329971313476562,8.47578048706055e-05,0.09967041015625
"PPP2R5D",0.28564453125,0.000425577163696289,0.0128326416015625,0.0809326171875,0.051361083984375,0.14794921875,0.126953125,0.000524044036865234,0.0718994140625,0.1668701171875,0.10791015625,0.00390052795410156,0.04632568359375,0.10980224609375,0.05828857421875,0.0408935546875,0.09173583984375,0.0936279296875,0.058990478515625,0.00273513793945312,0.037872314453125,0.00479507446289062,0.033447265625,0.08673095703125,0.00245857238769531
"YTHDC1",0.228271484375,0.10723876953125,0.1434326171875,0.036285400390625,0.0126266479492188,4.17232513427734e-07,8.34465026855469e-07,1.2516975402832e-05,0.00550079345703125,0.079833984375,0.098876953125,0.00855255126953125,0.0138702392578125,0.0139694213867188,5.60283660888672e-06,0.05047607421875,0.1585693359375,2.80141830444336e-06,2.00271606445312e-05,0.055145263671875,7.52806663513184e-05,2.40802764892578e-05,2.32458114624023e-06,3.93390655517578e-06,0.00974273681640625
"RANBP3",0.3193359375,0.00277519226074219,0.06707763671875,0.133056640625,0.0413818359375,0.11968994140625,0.0828857421875,0.008148193359375,0.056854248046875,0.11761474609375,0.11749267578125,0.039337158203125,0.0176849365234375,0.1279296875,0.058990478515625,0.056488037109375,0.08599853515625,0.1025390625,0.06964111328125,0.02825927734375,0.0445556640625,0.0160675048828125,0.0361328125,0.09051513671875,0.00106048583984375
"VCPIP1",0.07421875,0.28125,0.193115234375,0.00478744506835938,0.1434326171875,0.00561904907226562,0.097900390625,0.216552734375,0.0198822021484375,0.00418472290039062,0.056671142578125,0.08319091796875,0.078369140625,0.00153827667236328,0.0165252685546875,0.015655517578125,0.029052734375,0.000137805938720703,0.00394821166992188,0.07806396484375,0.000344753265380859,0.03839111328125,0.00304794311523438,0.000140786170959473,0.042694091796875
"JADE2",0.3408203125,0.007049560546875,0.0114364624023438,0.00316047668457031,0.120361328125,0.0143661499023438,0.1363525390625,0.0291900634765625,0.058929443359375,0.00300979614257812,0.169189453125,0.07183837890625,0.0122451782226562,0.0248870849609375,0.02178955078125,0.000845909118652344,0.166015625,0.0108261108398438,0.000960350036621094,0.00946807861328125,3.87430191040039e-05,1.8000602722168e-05,0.000111997127532959,0.0092620849609375,0.000247955322265625
"SSU72",0.19091796875,0.03662109375,0.018798828125,0.2066650390625,0.0089263916015625,0.114013671875,0.037139892578125,0.0186614990234375,0.10443115234375,0.0176544189453125,0.0484619140625,0.10443115234375,0.036895751953125,0.081298828125,0.064453125,0.062042236328125,0.0266265869140625,0.10400390625,0.0689697265625,0.06298828125,0.036407470703125,0.060791015625,0.0689697265625,0.0877685546875,0.000834465026855469
"UBE2S",0.052459716796875,0.0199127197265625,5.36441802978516e-07,0.05194091796875,0.1536865234375,0.0577392578125,0.046539306640625,0.132080078125,0.033721923828125,0.0019989013671875,0.00016629695892334,0.0372314453125,0.009063720703125,0.006378173828125,0.00787353515625,8.34465026855469e-07,0.0084228515625,0.017608642578125,0.019012451171875,0.00266265869140625,0.007049560546875,0.00154590606689453,0.0313720703125,0.0300445556640625,6.55651092529297e-07
"EIF3J",0.2308349609375,0.2296142578125,0.0406494140625,0.07525634765625,0.043304443359375,0.0338134765625,0.048095703125,0.018218994140625,0.142578125,0.000139832496643066,0.000485658645629883,0.1744384765625,0.034088134765625,0.000791072845458984,3.45706939697266e-06,3.5405158996582e-05,0.056365966796875,5.03063201904297e-05,0.000131011009216309,0.051239013671875,0.010223388671875,0.00699615478515625,0.061737060546875,0.00142097473144531,0.07366943359375
"KHDC4",0.2939453125,0.217529296875,0.168212890625,0.000505447387695312,0.00165462493896484,4.76837158203125e-07,0.0106735229492188,1.31130218505859e-06,3.43918800354004e-05,1.6331672668457e-05,0.000531196594238281,0.09088134765625,0.00119304656982422,4.26769256591797e-05,8.64267349243164e-06,0.0032958984375,0.07794189453125,1.01327896118164e-06,0.0015411376953125,0.1739501953125,6.41942024230957e-05,0.00279045104980469,0.0001106858253479,7.15255737304688e-07,0.003143310546875
"ELF1",0.11285400390625,0.07135009765625,0.092529296875,4.76837158203125e-07,0.232421875,3.57627868652344e-07,0.000255346298217773,0.1942138671875,1.82986259460449e-05,0.02545166015625,0.0494384765625,1.60932540893555e-06,0.037353515625,5.50746917724609e-05,7.45058059692383e-06,0.00586318969726562,0.1602783203125,9.5367431640625e-07,4.76837158203125e-07,0.000232100486755371,4.2259693145752e-05,7.15255737304688e-07,5.36441802978516e-07,1.19209289550781e-06,0.0126724243164062
"MCM3AP",0.2763671875,0.1573486328125,0.06219482421875,0.000103592872619629,0.10833740234375,0.1025390625,0.1839599609375,0.03564453125,0.0855712890625,0.2171630859375,0.03619384765625,0.047332763671875,0.08349609375,0.01214599609375,0.147705078125,0.00240898132324219,0.07391357421875,0.083251953125,0.045379638671875,0.0051422119140625,0.033935546875,0.000941753387451172,0.08001708984375,0.04693603515625,0.047149658203125
"ANKZF1",0.286865234375,0.0882568359375,0.10595703125,0.10821533203125,0.00264739990234375,0.052215576171875,0.04888916015625,0.00011521577835083,0.016510009765625,0.002349853515625,0.095458984375,0.05999755859375,0.0110397338867188,0.0670166015625,0.0394287109375,0.0450439453125,0.033843994140625,0.0124053955078125,0.141357421875,0.1380615234375,0.0023651123046875,0.01739501953125,0.05023193359375,0.02679443359375,0.000946044921875
"ZC3H7B",0.339599609375,0.05621337890625,0.052001953125,0.00179004669189453,0.1187744140625,0.0124053955078125,0.0792236328125,0.0190277099609375,0.017852783203125,0.015716552734375,0.056854248046875,0.031005859375,0.00353431701660156,0.052154541015625,0.006805419921875,9.32216644287109e-05,0.126220703125,0.004150390625,0.00535964965820312,0.047149658203125,0.008697509765625,0.00238037109375,0.00221824645996094,0.041656494140625,0.02734375
"PUM2",0.219970703125,0.211181640625,0.1693115234375,0.0205078125,0.03326416015625,1.43051147460938e-06,0.00650405883789062,0.030487060546875,0.031951904296875,0.0760498046875,0.0791015625,0.0207977294921875,0.08880615234375,0.0052337646484375,0.000715255737304688,0.063720703125,0.157958984375,3.57627868652344e-06,1.07288360595703e-06,0.05181884765625,0.00362777709960938,0.016998291015625,1.56760215759277e-05,3.39746475219727e-06,0.07293701171875
"CHERP",0.2181396484375,5.36441802978516e-07,0.05780029296875,0.005279541015625,0.0208740234375,0.0601806640625,0.00179672241210938,6.55651092529297e-07,0.0115127563476562,0.23291015625,0.2088623046875,4.17232513427734e-07,0.0203399658203125,0.1400146484375,0.06475830078125,0.045166015625,0.1463623046875,0.049774169921875,0.037994384765625,2.55107879638672e-05,0.00107383728027344,7.15255737304688e-07,8.94069671630859e-07,0.0469970703125,4.4703483581543e-06
"RNF213",0.044769287109375,0.0239715576171875,0.0141830444335938,4.76837158203125e-07,0.218505859375,0.0054473876953125,0.06072998046875,0.1845703125,0.00579452514648438,0.000609397888183594,0.0345458984375,0.0181732177734375,5.54919242858887e-05,3.87430191040039e-05,0.0131454467773438,7.15255737304688e-07,0.032989501953125,9.5367431640625e-07,7.51018524169922e-06,0.00046992301940918,5.36441802978516e-07,3.57627868652344e-07,7.74860382080078e-07,1.07288360595703e-06,7.74860382080078e-07
"LIMD2",0.1802978515625,0.1282958984375,0.0276031494140625,0.208251953125,0.028289794921875,0.078125,0.02447509765625,0.0152816772460938,0.00235557556152344,0.011383056640625,0.034912109375,0.05487060546875,0.05926513671875,0.07855224609375,0.038543701171875,0.137939453125,0.0229949951171875,0.1304931640625,0.14990234375,0.1417236328125,0.0897216796875,0.1636962890625,0.057830810546875,0.0814208984375,0.02056884765625
"ZC3HAV1",0.05792236328125,0.0386962890625,0.016448974609375,0.0085906982421875,0.1370849609375,0.000335931777954102,0.000140905380249023,0.1480712890625,0.0241851806640625,8.94069671630859e-07,0.0277862548828125,0.0286102294921875,0.000129818916320801,6.68764114379883e-05,0.00885772705078125,5.36441802978516e-07,0.0399169921875,7.15255737304688e-07,9.5367431640625e-07,0.01123046875,2.98023223876953e-07,2.98023223876953e-07,7.15255737304688e-07,1.01327896118164e-06,2.98023223876953e-07
"RBM25",0.2010498046875,0.2392578125,0.1595458984375,0.033233642578125,0.049591064453125,0.000128626823425293,0.037078857421875,0.0211944580078125,0.0364990234375,0.00477218627929688,0.0576171875,0.09649658203125,0.028472900390625,0.0023651123046875,0.000118374824523926,0.027496337890625,0.09747314453125,2.24709510803223e-05,0.0167236328125,0.09942626953125,0.00100517272949219,0.0191192626953125,0.0180816650390625,4.42862510681152e-05,0.032623291015625
"CHCHD1",0.0758056640625,0.1932373046875,0.0083160400390625,0.16357421875,0.0430908203125,0.09246826171875,0.049896240234375,0.039093017578125,0.12646484375,0.0106582641601562,1.78217887878418e-05,0.186279296875,0.00194835662841797,0.000710964202880859,0.0077972412109375,0.014617919921875,2.29477882385254e-05,0.0122528076171875,0.043243408203125,0.020233154296875,0.037841796875,0.046173095703125,0.13037109375,0.00989532470703125,0.033905029296875
"SZRD1",0.281982421875,0.00215911865234375,0.0116119384765625,0.07073974609375,0.109619140625,0.09161376953125,0.193115234375,0.0748291015625,0.08929443359375,0.10748291015625,0.0399169921875,0.11865234375,0.04180908203125,0.07550048828125,0.0355224609375,0.043487548828125,0.04522705078125,0.141357421875,0.024505615234375,0.000429153442382812,0.12213134765625,0.06268310546875,0.06768798828125,0.07305908203125,0.06158447265625
"OGT",0.24560546875,0.243896484375,0.13525390625,0.0177154541015625,0.0300140380859375,0.00369071960449219,0.07861328125,0.018890380859375,0.045684814453125,2.05636024475098e-05,0.02117919921875,0.0927734375,0.055084228515625,0.000968456268310547,0.030487060546875,0.019866943359375,0.0909423828125,0.00100517272949219,0.02691650390625,0.1314697265625,0.00671005249023438,0.043975830078125,0.0252227783203125,0.000182271003723145,0.034454345703125
"VPS37C",0.049713134765625,0.0721435546875,0.1370849609375,0.010284423828125,0.0084228515625,0.0081634521484375,0.0011749267578125,0.03717041015625,0.0150146484375,0.2158203125,0.07305908203125,0.0384521484375,0.08856201171875,0.083740234375,0.1434326171875,0.1561279296875,0.0112838745117188,0.1788330078125,0.0992431640625,0.0216827392578125,0.1197509765625,0.13623046875,0.0313720703125,0.043243408203125,0.0660400390625
"CDK9",0.2479248046875,0.07550048828125,0.046356201171875,0.08111572265625,0.04083251953125,0.10784912109375,0.124267578125,0.0117034912109375,0.052520751953125,0.115478515625,0.05810546875,0.0545654296875,0.0248870849609375,0.06939697265625,0.06298828125,0.03045654296875,0.0498046875,0.0662841796875,0.0802001953125,0.02972412109375,0.030487060546875,0.0225677490234375,0.0833740234375,0.06884765625,0.0237579345703125
"ANKRD44",0.1593017578125,0.2783203125,0.24169921875,0.013519287109375,0.06903076171875,3.57627868652344e-06,0.039215087890625,0.06890869140625,0.0298614501953125,0.000796794891357422,0.077392578125,0.0994873046875,0.07635498046875,0.0035552978515625,0.000502109527587891,0.033721923828125,0.1522216796875,0.000241994857788086,0.00110054016113281,0.11859130859375,0.00591659545898438,0.0274505615234375,0.000226140022277832,0.000100612640380859,0.038818359375
"TANGO2",0.030517578125,0.0116043090820312,0.005615234375,0.01727294921875,0.0357666015625,0.279052734375,0.08123779296875,0.052947998046875,0.1456298828125,0.00170612335205078,0.026123046875,0.045379638671875,0.32373046875,0.0308380126953125,0.09619140625,0.054901123046875,0.00420379638671875,0.11029052734375,0.10723876953125,0.0828857421875,0.060943603515625,0.1571044921875,0.0245513916015625,0.00281524658203125,0.000978469848632812
"WWP2",0.10546875,1.60932540893555e-06,0.09130859375,0.0626220703125,0.0950927734375,0.09716796875,0.0338134765625,0.0804443359375,0.026275634765625,0.2060546875,0.163330078125,1.07288360595703e-06,0.0604248046875,0.1353759765625,0.1190185546875,0.1436767578125,0.08038330078125,0.10845947265625,0.07696533203125,0.000800609588623047,0.05169677734375,0.0178375244140625,0.000544548034667969,0.0675048828125,5.37633895874023e-05
"TNFAIP3",0.12646484375,0.11566162109375,0.09912109375,1.31130218505859e-06,0.156494140625,0.00730514526367188,0.1204833984375,0.141845703125,0.0360107421875,0.0301666259765625,0.054107666015625,0.06475830078125,0.041168212890625,0.00450897216796875,0.044921875,0.0137405395507812,0.06707763671875,0.000802516937255859,6.68168067932129e-05,0.0289306640625,0.00991058349609375,0.0099639892578125,0.000152945518493652,0.000154852867126465,0.0234375
"MAU2",0.2230224609375,0.0655517578125,0.288330078125,3.99351119995117e-06,0.07574462890625,6.55651092529297e-07,0.030303955078125,0.08709716796875,2.28285789489746e-05,0.0255889892578125,0.1650390625,0.015289306640625,0.036285400390625,0.074462890625,0.0736083984375,0.155029296875,0.0787353515625,0.0287017822265625,0.06976318359375,0.11602783203125,0.0509033203125,0.062347412109375,1.66893005371094e-06,0.00377845764160156,0.00458145141601562
"XPO6",0.0231475830078125,0.02471923828125,0.1363525390625,0.0144729614257812,0.0587158203125,0.00897979736328125,0.00106048583984375,0.19580078125,0.054290771484375,0.11932373046875,0.11370849609375,0.01824951171875,0.05303955078125,0.054412841796875,0.2425537109375,0.1649169921875,0.00710678100585938,0.10626220703125,0.06646728515625,0.00197219848632812,0.00940704345703125,0.0147247314453125,0.00457000732421875,0.0137710571289062,1.01327896118164e-06
"TNS1",1.9073486328125e-06,2.98023223876953e-07,1.84774398803711e-06,2.98023223876953e-07,0.055999755859375,0.257080078125,7.67707824707031e-05,0.04632568359375,0.1434326171875,0.0181732177734375,0.0122909545898438,1.78813934326172e-07,0.259521484375,0.000363588333129883,0.09051513671875,1.07288360595703e-06,0.0217742919921875,0.00491714477539062,0.00143337249755859,8.64267349243164e-05,8.34465026855469e-07,3.75509262084961e-06,2.98023223876953e-07,0.000756740570068359,4.17232513427734e-07
"USP25",0.052276611328125,0.126953125,0.01434326171875,3.57627868652344e-07,0.19775390625,0.0061492919921875,0.05401611328125,0.17578125,0.0526123046875,0.05291748046875,0.000579833984375,0.00296974182128906,0.04925537109375,5.36441802978516e-07,0.02557373046875,1.19209289550781e-06,0.053863525390625,0.000517845153808594,4.17232513427734e-07,6.55651092529297e-07,0.000121593475341797,4.17232513427734e-07,0.00019681453704834,1.19209289550781e-06,0.0188751220703125
"CDKN1B",0.2152099609375,0.22705078125,0.151123046875,0.06781005859375,0.02386474609375,0.0136871337890625,0.061187744140625,0.0611572265625,0.07940673828125,0.041717529296875,0.065185546875,0.1104736328125,0.089111328125,0.0202789306640625,0.04937744140625,0.0902099609375,0.0872802734375,0.03314208984375,0.0251922607421875,0.075927734375,0.020263671875,0.064453125,0.033843994140625,0.00220489501953125,0.06390380859375
"WDR82",0.297607421875,0.0435791015625,0.0859375,0.033660888671875,0.0186309814453125,0.0200042724609375,0.02862548828125,0.00497055053710938,0.0828857421875,0.16259765625,0.1043701171875,0.024169921875,0.06402587890625,0.051300048828125,0.0360107421875,0.049652099609375,0.13525390625,0.037994384765625,0.00015711784362793,0.000607490539550781,0.0243377685546875,7.81416893005371e-05,0.00173473358154297,0.0253753662109375,0.0167236328125
"TRIM25",0.002532958984375,0.0655517578125,0.0889892578125,0.00302886962890625,0.12091064453125,0.000320196151733398,0.0123062133789062,0.18212890625,0.02471923828125,0.000510215759277344,0.023834228515625,0.04095458984375,0.0126876831054688,0.000140070915222168,0.07366943359375,0.02520751953125,0.00960540771484375,0.0063934326171875,0.017120361328125,0.0247039794921875,0.00141525268554688,0.00980377197265625,0.00780868530273438,1.03116035461426e-05,1.01327896118164e-06
"USP7",0.2486572265625,0.0267181396484375,0.08294677734375,0.051025390625,0.041717529296875,0.068115234375,0.04150390625,0.0143280029296875,0.064697265625,0.1549072265625,0.1136474609375,0.0021820068359375,0.065185546875,0.0745849609375,0.04022216796875,0.046875,0.1343994140625,0.021514892578125,0.0162506103515625,0.0167083740234375,0.0076446533203125,0.000140905380249023,0.00327873229980469,0.02978515625,0.0117340087890625
"MFAP1",0.24951171875,0.000751018524169922,0.040313720703125,0.060577392578125,0.0902099609375,0.06439208984375,0.08001708984375,0.07305908203125,0.029571533203125,0.2322998046875,0.08502197265625,8.34465026855469e-07,0.058258056640625,0.041290283203125,0.049652099609375,0.0797119140625,0.087890625,0.05877685546875,0.0144577026367188,1.42455101013184e-05,0.0297698974609375,0.000478982925415039,0.0421142578125,0.032867431640625,0.02178955078125
"LENG8",0.27978515625,0.06549072265625,0.1363525390625,0.0254669189453125,0.0164794921875,0.0034637451171875,0.0750732421875,6.40153884887695e-05,0.000128865242004395,0.000155925750732422,0.06536865234375,0.055938720703125,0.00110054016113281,0.0445556640625,0.0312042236328125,0.0128173828125,0.033294677734375,0.00215530395507812,0.15380859375,0.1846923828125,0.009185791015625,0.06549072265625,0.0419921875,0.0109405517578125,0.00108432769775391
"USP39",0.299560546875,0.044921875,0.033935546875,0.08392333984375,0.055908203125,0.069091796875,0.115478515625,0.00531387329101562,0.099609375,0.11798095703125,0.04638671875,0.07958984375,0.02618408203125,0.04229736328125,0.01611328125,0.0460205078125,0.0594482421875,0.059326171875,0.009735107421875,0.00470733642578125,0.06689453125,0.0150375366210938,0.03363037109375,0.045166015625,0.043060302734375
"TRPC4AP",0.0804443359375,0.063720703125,0.2156982421875,1.76429748535156e-05,0.1641845703125,0.000339269638061523,0.1409912109375,0.0911865234375,2.38418579101562e-07,0.140380859375,0.1317138671875,3.75509262084961e-06,0.00916290283203125,0.11187744140625,0.10931396484375,0.1400146484375,0.0131072998046875,0.04010009765625,0.225830078125,0.10491943359375,0.045654296875,0.130615234375,0.00704574584960938,0.030975341796875,0.00272560119628906
"USP4",0.1412353515625,0.041351318359375,0.2030029296875,0.026947021484375,0.05535888671875,6.34193420410156e-05,0.00709152221679688,0.035614013671875,0.0105361938476562,0.141845703125,0.1505126953125,0.00619888305664062,0.07489013671875,0.08172607421875,0.089111328125,0.1702880859375,0.09027099609375,0.07879638671875,0.06201171875,0.047515869140625,0.0419921875,0.059234619140625,0.00385284423828125,0.0103225708007812,0.0147705078125
"PRPF38B",0.1734619140625,0.301025390625,0.18017578125,0.0255279541015625,0.0251617431640625,2.02655792236328e-06,0.05078125,0.00481796264648438,0.066162109375,0.00081634521484375,0.0283355712890625,0.149658203125,0.0037994384765625,5.76376914978027e-05,1.49011611938477e-05,0.019439697265625,0.0799560546875,5.48362731933594e-06,0.00189971923828125,0.097900390625,7.9035758972168e-05,0.0114974975585938,0.0146026611328125,1.43051147460938e-06,0.033721923828125
"STAG2",0.1427001953125,0.317138671875,0.1900634765625,0.0143661499023438,0.053955078125,0.000108838081359863,0.0057525634765625,0.09033203125,0.00720596313476562,0.0145111083984375,0.04052734375,0.0157318115234375,0.1007080078125,0.000638961791992188,0.0254669189453125,0.0687255859375,0.12353515625,0.00142765045166016,0.0112533569335938,0.10003662109375,0.00839996337890625,0.06341552734375,0.00310134887695312,0.000137209892272949,0.08587646484375
"ANAPC5",0.311279296875,0.08502197265625,0.03143310546875,0.07647705078125,0.038818359375,0.09326171875,0.1248779296875,0.00181770324707031,0.06707763671875,0.06805419921875,0.0282135009765625,0.0787353515625,0.0447998046875,0.051666259765625,0.0175628662109375,0.00858306884765625,0.07415771484375,0.035369873046875,0.048553466796875,0.05712890625,0.041168212890625,0.034942626953125,0.07684326171875,0.0728759765625,0.04791259765625
"LTN1",0.1021728515625,0.286865234375,0.0838623046875,0.000375032424926758,0.059661865234375,0.017364501953125,0.060577392578125,0.042694091796875,0.05242919921875,0.0143661499023438,0.000737190246582031,0.05462646484375,0.0709228515625,3.99351119995117e-06,0.041839599609375,0.000364065170288086,0.0506591796875,0.00145053863525391,0.000521183013916016,0.034149169921875,0.00751876831054688,0.00975799560546875,0.026519775390625,0.000514507293701172,0.053131103515625
"RBM5",0.22705078125,0.237060546875,0.2449951171875,0.0136795043945312,0.0176544189453125,3.57627868652344e-07,0.00946807861328125,0.011077880859375,0.00631332397460938,3.87430191040039e-06,0.0784912109375,0.1551513671875,0.00264930725097656,0.000406026840209961,0.000801563262939453,0.06488037109375,0.08782958984375,4.19020652770996e-05,0.034088134765625,0.181884765625,0.00105094909667969,0.05926513671875,0.00221443176269531,6.55651092529297e-07,0.0090484619140625
"CD44",0.10577392578125,0.060089111328125,0.069091796875,0.04327392578125,0.067626953125,0.04583740234375,0.0185546875,0.1103515625,0.047698974609375,0.056427001953125,0.035064697265625,0.0199127197265625,0.0372314453125,0.0284271240234375,0.08551025390625,0.0269775390625,0.06121826171875,0.012359619140625,0.001861572265625,0.017974853515625,0.033935546875,0.0200958251953125,0.015777587890625,0.038482666015625,0.0221710205078125
"JOSD2",0.11236572265625,0.050323486328125,0.00027775764465332,0.2283935546875,0.1419677734375,0.193603515625,0.148681640625,0.053863525390625,0.03131103515625,0.00155353546142578,3.83853912353516e-05,0.09405517578125,1.18017196655273e-05,0.028106689453125,0.0298004150390625,0.000331401824951172,9.13739204406738e-05,0.090576171875,0.07208251953125,0.0174102783203125,0.1051025390625,0.07794189453125,0.17333984375,0.130615234375,0.025604248046875
"ERAP1",0.252685546875,0.1571044921875,0.05810546875,0.00262641906738281,0.12939453125,0.0118942260742188,0.019500732421875,0.054443359375,0.0225372314453125,0.0888671875,0.10028076171875,0.054962158203125,0.0587158203125,0.049407958984375,0.00104713439941406,0.00173473358154297,0.1563720703125,0.00190353393554688,2.4259090423584e-05,0.0179443359375,0.00581741333007812,0.000324010848999023,0.000193119049072266,0.0114364624023438,0.0294952392578125
"C12orf57",0.146484375,0.1427001953125,0.000714302062988281,0.1612548828125,5.48362731933594e-06,0.07635498046875,0.00350189208984375,0.00244140625,0.0814208984375,1.07288360595703e-06,0.00846099853515625,0.10791015625,0.00385284423828125,0.00269889831542969,0.041473388671875,8.63075256347656e-05,0.000393867492675781,0.009246826171875,0.06317138671875,0.0478515625,6.55651092529297e-07,0.000624656677246094,0.04547119140625,0.00820159912109375,1.76429748535156e-05
"MAVS",0.268310546875,0.0882568359375,0.116943359375,0.0230560302734375,0.07183837890625,0.00151634216308594,0.055267333984375,0.04022216796875,0.0234375,0.037078857421875,0.074951171875,0.08056640625,0.016693115234375,0.052459716796875,0.042877197265625,0.03759765625,0.0941162109375,0.032379150390625,0.0604248046875,0.09014892578125,0.050201416015625,0.045989990234375,0.03411865234375,0.036590576171875,0.0282745361328125
"RNF126",0.310791015625,0.125,0.035430908203125,0.10272216796875,0.040313720703125,0.1572265625,0.18359375,0.00412750244140625,0.0750732421875,0.0311279296875,0.00109291076660156,0.0887451171875,0.0723876953125,0.052093505859375,0.06756591796875,0.0144119262695312,0.0248260498046875,0.09033203125,0.11419677734375,0.0682373046875,0.034759521484375,0.0718994140625,0.1116943359375,0.0780029296875,0.049774169921875
"EPS15L1",0.101318359375,0.0159149169921875,0.140625,0.0267181396484375,0.00417327880859375,0.05072021484375,0.035186767578125,0.00259780883789062,0.019744873046875,0.17138671875,0.14453125,0.00115776062011719,0.093017578125,0.1263427734375,0.10968017578125,0.1673583984375,0.07635498046875,0.1314697265625,0.09320068359375,0.021209716796875,0.047576904296875,0.0340576171875,0.00378227233886719,0.06121826171875,0.00577926635742188
"UBA2",0.282470703125,0.2047119140625,0.05267333984375,0.0657958984375,0.04205322265625,0.0263824462890625,0.038330078125,0.00640487670898438,0.11236572265625,0.0244293212890625,0.0134429931640625,0.1201171875,0.03729248046875,0.0022735595703125,7.11679458618164e-05,0.000195145606994629,0.09259033203125,0.000819683074951172,1.72853469848633e-06,0.051300048828125,0.0136947631835938,0.0181427001953125,0.036590576171875,0.00216484069824219,0.0697021484375
"TPR",0.24365234375,0.097412109375,0.1265869140625,0.008087158203125,0.045989990234375,0.00382423400878906,9.0479850769043e-05,0.04083251953125,0.045989990234375,0.17138671875,0.11077880859375,0.00288200378417969,0.06439208984375,0.0321044921875,0.0997314453125,0.052947998046875,0.13818359375,0.0067596435546875,0.00231742858886719,0.0182952880859375,0.000379800796508789,1.59144401550293e-05,0.000717639923095703,0.00213623046875,0.00762557983398438
"USP21",0.30126953125,0.0560302734375,0.07281494140625,0.08551025390625,0.0147476196289062,0.051513671875,0.07037353515625,0.00196266174316406,0.0206756591796875,0.02984619140625,0.096923828125,0.06475830078125,0.046478271484375,0.09014892578125,0.031768798828125,0.041259765625,0.05474853515625,0.03326416015625,0.11883544921875,0.09527587890625,0.0257568359375,0.0614013671875,0.04876708984375,0.0592041015625,0.00824737548828125
"CRBN",0.149658203125,0.327392578125,0.07379150390625,0.051971435546875,0.048248291015625,0.037841796875,0.0635986328125,0.040435791015625,0.132568359375,0.000148892402648926,0.00164890289306641,0.183349609375,0.024627685546875,6.31809234619141e-06,0.000576972961425781,0.00108146667480469,0.0198516845703125,0.00035548210144043,0.00888824462890625,0.08392333984375,0.00139045715332031,0.0301055908203125,0.046295166015625,3.4630298614502e-05,0.042388916015625
"PPP4R2",0.10882568359375,0.369873046875,0.1873779296875,0.0140533447265625,0.040008544921875,1.37090682983398e-06,0.025177001953125,0.1097412109375,0.06427001953125,2.84314155578613e-05,0.00127220153808594,0.0994873046875,0.06427001953125,3.03983688354492e-06,0.0089874267578125,0.0118484497070312,0.07208251953125,7.98702239990234e-06,3.93390655517578e-05,0.08734130859375,0.000890254974365234,0.04949951171875,0.00479507446289062,7.74860382080078e-07,0.047393798828125
"DAXX",0.25634765625,0.0020904541015625,0.0211334228515625,0.0841064453125,0.06317138671875,0.1080322265625,0.1395263671875,0.038177490234375,0.07861328125,0.1259765625,0.0777587890625,0.050689697265625,0.0297698974609375,0.07464599609375,0.05169677734375,0.0360107421875,0.0740966796875,0.06646728515625,0.0419921875,0.00162601470947266,0.0143814086914062,0.000590324401855469,0.046356201171875,0.054229736328125,0.00126266479492188
"RBBP7",0.33251953125,0.10113525390625,0.045318603515625,0.07958984375,0.05462646484375,0.08233642578125,0.114501953125,0.009063720703125,0.07867431640625,0.11968994140625,0.05718994140625,0.055023193359375,0.04876708984375,0.04986572265625,0.0138626098632812,0.0125808715820312,0.10565185546875,0.0234527587890625,0.0270538330078125,0.042755126953125,0.0268402099609375,0.023101806640625,0.0606689453125,0.049102783203125,0.0599365234375
"OTUD1",0.076171875,0.21875,0.205810546875,0.09295654296875,0.000284194946289062,4.17232513427734e-07,5.36441802978516e-07,5.36441802978516e-07,0.00112152099609375,4.23192977905273e-06,0.099609375,0.10821533203125,0.025604248046875,0.040191650390625,5.96046447753906e-07,0.0374755859375,0.2181396484375,3.01599502563477e-05,0.000995635986328125,0.2044677734375,0.00335502624511719,0.1182861328125,4.05311584472656e-06,2.2590160369873e-05,0.014404296875
"USP11",0.279541015625,4.76837158203125e-07,0.000806808471679688,0.05352783203125,0.0440673828125,0.11700439453125,0.0855712890625,7.15255737304688e-07,0.038726806640625,0.08331298828125,0.11322021484375,1.31130218505859e-06,0.00787353515625,0.09698486328125,0.017852783203125,2.50339508056641e-06,0.1185302734375,0.015777587890625,0.0177001953125,0.00138664245605469,9.5367431640625e-07,4.17232513427734e-07,4.4703483581543e-05,0.06500244140625,2.26497650146484e-06
"SCAF4",0.235107421875,0.07025146484375,0.00899505615234375,3.09944152832031e-06,0.0989990234375,0.08966064453125,0.105224609375,0.00347900390625,0.1041259765625,0.244873046875,0.06842041015625,0.00234031677246094,0.04815673828125,0.0168914794921875,0.1177978515625,0.000518798828125,0.12548828125,0.056121826171875,0.000476837158203125,6.15715980529785e-05,0.00611114501953125,5.96046447753906e-07,0.006256103515625,0.019195556640625,0.0041656494140625
