"","None_1","None_2","Basal_Normal","LumA_LumB","Basal"
"LRRN2",0.0351975057394616,0.0786948639060617,0.0739508391684763,0.0324804091984932,0.0486537408648718
"SLC30A1",0.0228325395442934,0.125977314792822,0.0962838256169237,0.085977115814178,0.0456003416662149
"VSTM2A",0.029843466996898,0.00308795832392122,0.00813515097529315,0.00401135810009301,0.00554912558633652
"KRT8",0.0380065537891332,0.0515299766523146,0.0471491260813895,0.058679138999129,0.0389740623582532
"KRT86",0.00423449480565848,0.00165304211363992,0.00104981041020505,0.000217745973762549,0.0373839523429085
"CD14",0.00349246681840379,0.0106788381817477,0.0141799488258988,0.00373038980865022,0.0186177514473517
"KRT6C",5.8138805760013e-05,9.64783036504552e-05,9.97871877142538e-05,1.97621175786474e-05,0.0141129559763023
"RALGAPB",0.0251651111434538,0.0215464511032485,0.00256030360658051,0.037071774176517,0.0767085823939022
"MZB1",0.0590352411500387,0.00284471572394412,0.0383132954149348,0.00636002786698762,0.0306749812610914
"KRT4",0.00216237315740744,0.00528998375853647,0.00143577792131891,1.54485454651086e-05,0.00600574918383904
"PA2G4",0.108290747100748,0.0562404392626186,0.149151797930803,0.0639951964142753,0.220508487177705
"PFKFB3",0.0842023935460071,0.0190676661862241,0.0635975030300264,0.013753694513473,0.0545370790548254
"ARL6IP1",0.166917170892145,0.0895702482627753,0.146498741997349,0.129315035377922,0.157479768604194
"IRX1",0.00360988095170997,0.012917882972346,0.0101303521325857,2.03879959316324e-05,0.0405138446751959
"CDH2",0.00947278718452361,0.00825867829648511,0.00288040276841081,0.0034583619069987,0.00904584422688577
"IRX2",0.021982016843517,0.000447762175196318,0.0503911227511476,0.109531804615111,0.028640698309663
"EMB",0.0298170458072568,0.032969773952683,0.00717597481911682,0.0712631813836033,0.0129593106026162
"SIX2",0.0108432349164211,0.00329006687183109,0.0148222075293748,0.00440532595706875,0.0408130328837721
"STAT2",0.156568898739901,0.0833560817828042,0.13045106053365,0.105535613541081,0.173835326367293
"IRF2BP1",0.0729597988190973,0.045527315288433,0.0585310598697762,0.120778838426678,0.0377255061205571
"HSPA4",0.0266841885478982,0.0975987271733525,0.146265252665904,0.149577706207243,0.107058303026471
"SOCS6",0.00467511435619936,0.0435982428766531,0.143196906389539,0.141158440960669,0.0705109082390473
"KCNS3",0.0687291036663921,0.0679379171007824,0.0183398616036542,0.0482575288044211,0.0044659229350098
"KIF5B",0.186770251816545,0.0213524003320144,0.135257902960208,0.081991920965803,0.161148917902697
"SDR16C5",0.0451797154175584,0.0693744222146319,0.0185244404085765,0.0164265144645161,0.0273252067299254
"HTRA3",0.0955419417650691,0.112076860190514,0.015982437868033,0.105933144046901,0.0416322012424064
"LMOD2",7.45168380653299e-06,0.000354970108553564,0.0018512505293894,0.00590050154217105,0.000764046313310181
"USP32",0.0775255049124993,0.0095245926225011,0.00521664082305389,0.0183003673678936,0.012030443702887
"CEL",0.00254530939935146,0.000454993888932465,0.000649856851499636,4.68025570694882e-05,0.0110301422403039
"TRIAP1",0.154625265200763,0.152508568221031,0.0643959351479704,0.102490427857125,0.123989124182297
"MTSS1",0.0814036597376331,0.0111067138118121,0.0185756391501155,0.023787859865813,0.0103880876429586
"TMEM43",0.194040501339207,0.0575942763663117,0.195481489827014,0.0892171528846957,0.00112036859229891
"RNF139",0.068116740129746,0.0261458976154961,0.0736462903193391,0.0600226871738351,0.0811419485833743
"RPS9",0.175199485217084,0.219176788352791,0.155583340134435,0.0375438446293076,0.0634090737141081
"TSEN34",0.0413156971087988,0.105875868046846,0.122940373492715,0.0951211950076687,0.0925643830893253
"TRH",0.00165130685691646,0.00289005608392582,0.00327197252979984,0.0114325185684551,0.00223976969922612
"GSTA4",0.0634040672388464,0.0247496960287864,0.0440875510704486,0.0222432365016458,0.0425596464871662
"NDUFA3",0.0701964264454767,0.0504813615794587,0.0943021323850222,0.10942630059988,0.124619782088984
"PDGFD",0.0719705526843533,0.159104070803387,0.00752666308143434,0.0470898471737764,0.0350840124084105
"PKIA",0.0108858255007471,0.0198234171017541,0.0119438972225864,0.00470743163547285,0.0101939799059932
"C11orf24",0.184970542773163,0.0865181147385222,0.0364949978272623,0.0180963845000371,0.203668886666018
"OBP2B",0.00142536432998088,0.0291041432652887,0.0296807237946692,0.00126222528921505,0.00471555654254823
"INSR",0.0515326029636281,0.0425845399290027,0.0526444284089513,0.0328312628436555,0.0120472091288472
"JAGN1",0.085563652078273,0.0793853047814295,0.0679168778486522,0.057036895986365,0.0493658258445951
"TADA3",0.0151082943834638,0.0713923877617312,0.072464164299908,0.0870357003653615,0.0259137949383147
"C1GALT1C1",0.220523944087628,0.0273483686119487,0.0386732910477305,0.172691709878893,0.192451579668518
"BBLN",0.0870152075053482,0.172615511528649,0.199624438671443,0.0366996646362292,0.0311768461160774
"OPRPN",0.000876070468818687,0.000478061836213223,0.000291083471488223,2.39439180355777e-05,0.00686227682931238
"SMR3B",1.7344254516451e-05,0.000229264397272942,0.000261013643037597,1.78387177049007e-06,0.00736992855656727
"TMEM126A",0.102022276328644,0.104003571034383,0.0609852231063187,0.0473663514100269,0.120014978285422
"TRIM8",0.209069324008579,0.158776011283028,0.101890418161058,0.291562143959329,0.0393219454989006
"CSN3",0.00631211165752775,0.00060278296210396,0.00325175083742715,4.45595399250089e-06,0.000934573864285212
"SCAND1",0.00069804442605968,0.0986857884727674,0.0844741424326598,0.0507576082752484,0.0700168921423393
"JUNB",0.0546328698288329,0.0716526511391495,0.0261140901272763,0.0527734346179985,0.00411172957429182
"FAM241B",0.0656101439478337,0.0234278720763935,0.037595905633117,0.00917657277530362,0.032801579993184
"TMEM37",0.0464175876017769,0.0457296114191777,0.0364628179755317,0.0644329187634083,0.0146688662343687
"LRG1",0.00846575532606142,0.00141047009472534,0.0420615356476506,0.13177206000409,0.0233668100680035
"SOSTDC1",0.000526126407405864,0.00622485014335129,0.00333061198986631,1.27137121901232e-05,0.0363270289501464
"NPTX1",0.00245750419861704,0.00128775559187239,8.61451888866588e-05,0.00277651639857137,0.000934614437190676
"GAA",0.130401989880554,0.0530382421421034,0.0350120807330758,0.129529379332623,0.100943714221878
"CANT1",0.0435357066889896,0.0717544218353297,0.0357086176103795,0.0496869253222424,0.0598877348430403
"KRT19",0.135558170199879,0.0254964678521296,0.0825057829060245,0.0109066909975258,0.056845367491562
"KRT15",0.0373362213817806,0.036181093083436,0.00289380938125874,0.00106123058157319,0.0199986709836846
"KRT13",0.00060126119366114,0.00545404134232973,0.00227939924790778,0.00277968502373558,0.00389787881985886
"MRPL36",0.124641672003451,0.0709535279951273,0.0258240449217833,0.0745832795536335,0.031788541026898
"ZNF581",0.0370146414792844,0.0890351722978585,0.0470299215183644,0.0104931629072265,0.00664934453729367
"NAT1",0.0147514651752247,0.0154169411100908,0.00977324942943931,0.0364813697989511,0.00388648231158419
"KRT20",0.00757580993650008,0.00137679961945926,0.00132815655796999,0.000750025938659518,0.00345136900918767
"WIPF2",0.0621948052076198,0.0231974568983154,0.057539089384538,0.0259119588747846,0.00958051428572639
"RSL1D1",0.262616212259866,0.150110338372864,0.135579547941178,0.05837749489908,0.10366008882695
"TBCA",0.157894149716247,0.0277877529094328,0.0857436252128862,0.160684282289324,0.208401685245087
"ECEL1",0.000210039890026857,8.9231623153383e-05,0.000176986441417715,8.35105901944287e-06,0.00982825585367711
"BCL2L1",0.169724604589562,0.0626975086662853,0.0101813863625576,0.0983945747890644,0.0908073857564829
"FGG",0.00486470276117451,0.000982530686830725,0.00156281390279687,0.00229395212056179,0.00221913767705411
"FGA",0.00325729493365556,0.00371483179476836,0.00214793739131834,0.00123252139667902,0.000244824860512568
"FGB",0.00352664447394747,0.00283242381008577,0.00567099346556074,0.000298232115417596,0.00013168749125273
"CLSTN1",0.139082302375089,0.145880405806363,0.0517675072517491,0.0147105795268299,0.167965341576259
"CXXC5",0.0655079319228008,0.0155695324592017,0.0657287533591163,0.379577441026998,0.0530330253326362
"ENC1",0.0391586164619942,0.124157880396197,0.0288358159595084,0.0943252644030504,0.0528829875670001
"SPSB1",0.0619027392477842,0.0515443432950106,0.124432689441588,0.00151662851458869,0.195997699979174
"BPTF",0.0455395067858855,0.00424486366306365,0.0579759424561008,0.0287845349872715,0.0300524669881665
"BCL2",0.0108966790354021,0.0546561551757084,0.0647437991647798,0.212891445116009,0.0229422019691886
"RHNO1",0.0629854448827125,0.104659980192101,0.0257635113262112,0.0387366507485686,0.15563480092158
"COL8A2",0.0449168110773879,0.0845621802198682,0.074851854188599,0.0781935008459507,0.0410870080756928
"PWWP2B",0.101279124625321,0.0209656276084731,0.0572585362614998,0.0158290554800734,0.0420063997077721
"RRM2",0.000571616712445204,0.00296134092135227,0.00451042682792573,0.00835948382952033,0.194877004359425
"RPS21",0.0349403500959144,0.103890063624095,0.086250749037379,0.0166537510221797,0.0935243817124316
"RPS7",0.0123414032199761,0.0407776474784697,0.132974390045448,0.00469733792171561,0.230826042510184
"PRNP",0.0633854940711783,0.0527267980335773,0.128316535374489,0.00361570430262847,0.062727314709385
"ZNF217",0.0200499855780141,0.0636413309155124,0.0331248930027456,0.0327541693985089,0.0238413424664788
"SCG2",0.00279242986526304,0.00431063056984122,0.000977090967148571,0.0042764631086584,0.000710658357749387
"CYP4F22",0.021617589036449,0.0299453975151834,0.00542366915027669,0.0452448241980199,0.00903257685819018
"SYNPO",0.0374266871794356,0.125329656486862,0.198719912502501,0.0565586496885817,0.221433635129379
"LAMB2",0.146696817470765,0.110709052087622,0.0995331723336234,0.152723584762943,0.0736228405508366
"QARS1",0.345870068745508,0.199695057784772,0.0782558026203981,0.106537022020729,0.13373268762119
"ORMDL3",0.0252863424075725,0.00631188420882857,0.00343851372848924,0.0461296768143712,0.0288866059392251
"LRRC15",0.0652590146905294,0.0620745994318971,0.0453210584968486,0.110468407477248,0.0179645920836418
"KRCC1",0.129887727661895,0.208553805268505,0.178175419783735,0.134796282773233,0.0410209114896699
"CYCS",0.0876872531269379,0.0582822266228998,0.0482854041190223,0.0186478182384257,0.117105421544783
"CALB2",0.000427733272977016,0.000124068888391096,0.00290605490646785,1.25336558392012e-07,0.0456965593986549
"MRPL13",0.0423409259290762,0.00210936571102231,0.0483574393043464,0.0179244760022556,0.0192496440367946
"MBOAT1",0.0285508031270142,0.0491047928550236,0.0188309943462884,0.0313674619221513,0.0424289159891208
"ID4",0.0107094344738415,0.0220723207557095,0.0137230025750396,0.000277539963583069,0.051917617787701
"CEBPB",0.0396904590297812,0.0430838798037632,0.0682494729882936,0.00478809970387841,0.233659392515417
"TPSAB1",0.00181696799316232,0.000520308451296373,0.00822217703074866,0.0202131992214551,0.00193106319335842
"PAIP1",0.272970251856442,0.197707657366095,0.125242527867627,0.134004331249169,0.0854766038699119
"CLEC7A",0.00575366883920527,0.00468747635679568,0.00995290003731816,0.000306532389103702,0.0276219155215379
"BSG",0.156059397018581,0.289972078133856,0.0269366267790411,0.00353614239107796,0.104720929067502
"CERS6",0.205739226333741,0.010194334957606,0.0123014705685821,0.0605061409250473,0.0747196375953627
"COPRS",0.213593706033087,0.0365386384792498,0.102748535608377,0.0976048772586371,0.0549806747838993
"POP7",0.0719460609337125,0.0594961462167138,0.094007430439821,0.00111650920518078,0.0993066269350491
"SUCLG2",0.125451542875242,0.170504863070327,0.0549750042399102,0.255679546939175,0.106949715219578
"GNB2",0.0455858589475979,0.13169863720494,0.0711403355599686,0.166674969655533,0.000277371527176742
"ARNT2",0.03205463416679,0.0178119914212922,0.0432253437791747,0.0588302518591111,0.00497285308362449
"GNG12",0.0844506867404412,0.137514328453045,0.0422928987545611,0.156354519686248,0.0375976924787838
"COPS9",0.0843495365318815,0.0573381940350668,0.0614987513039122,0.0782270771129534,0.0252693589393959
"ZNF24",0.00332975416788875,0.0932135427986542,0.0320388161521583,0.0648586538452365,0.0596576669985435
"MAB21L4",0.0312307026512611,0.00925735244049069,0.0189738941743862,0.000377933313539345,0.0108638214700351
"FIBP",0.0859147924236671,0.0786456494703961,0.0170243481777782,0.140055187727174,0.159721850709424
"PPP1CA",0.233957393038575,0.0569525415711882,0.0636475568414083,0.0555252124324966,0.0118223185657264
"MUCL1",0.00734134804845101,0.0193727058663715,0.00223600553757392,0.0136635930157463,0.00519743311208996
"CHCHD1",0.105529775590674,0.0659224286145974,0.114981463317586,0.134931356343928,0.042939329707013
"RND1",0.01451372388308,0.00948185768828343,0.0143655138982773,0.0479684987106015,0.00581375851069976
"EFEMP2",0.070045176381881,0.0710472038323742,0.0333926643682566,0.111009644869399,0.0321875730064747
"CCL19",0.0104607775557762,0.00527649462317633,0.0629380115491474,0.000341872447089488,0.0231128824764929
"CORO1B",0.141062033141775,0.121462453380623,0.113921988460173,0.002175855373412,0.0502809919259697
"CFL1",0.016449384919874,0.0724009434092983,0.117651632401308,0.0836643225979188,0.164290992866261
"RPL38",0.0834058132468123,0.100026883913104,0.150534115835921,0.00229107732935092,0.136576409002446
"SSH3",0.0307502810958955,0.0331863894421382,0.131133473362889,0.149666118195175,0.0920247576785469
"EGFL7",0.0569711998924882,0.0392402608917146,0.0498901348349968,0.0441475133269131,0.0708012220017896
"DHCR7",0.0072715408399241,0.0321220218632877,0.0376233655213246,0.0221441639704551,0.14587389565426
"MYEOV",0.0125256122698709,0.00566702528365874,0.00303377871538201,0.000596646551901261,0.0134955942767759
"MYD88",0.230889542639647,0.163393537182274,0.194632924398268,0.121768959771736,0.0344768618908621
"DCAKD",0.101285178150904,0.103144420808765,0.148906586548329,0.173311682788558,0.0678423413591763
"GRK2",0.0976627449707431,0.147837647131916,0.0765863551945293,0.000799986732587334,0.0366963245156316
"HSPA6",0.0182460609315642,0.00260261055608702,0.00699282168459252,0.000913137168520155,0.00412825342641613
"TRMT112",0.0558534541031908,0.142999888121365,0.083457043567458,0.127808119764973,0.147632508932171
"KDM2A",0.0134163134532115,0.0660793501073963,0.0489387093348487,0.02008221657188,0.0788707991995148
"MRPL57",0.109243166121795,0.000524231220018394,0.194303954542378,0.0818544772108146,0.173977546793753
"RHOD",0.0563663397794682,0.0616758992568973,0.0184894177358828,0.0153677782203671,0.0496995965363856
"PARP14",0.0730870690917452,0.0040226734714869,0.0630366183776046,0.0348604900781737,0.151042042304305
"GOLGB1",0.298121291210372,0.0990867300824494,0.294236833840327,0.127601732526159,0.0377450046924944
"SNCG",0.0195228609071435,0.00780798077577373,0.0187626505688953,0.00963958831589233,0.0168938056845389
"MMRN2",0.15472999126412,0.0422507335389335,0.0831783589310226,0.0917648727933903,0.0678441526642199
"MZT2A",0.127267171075948,0.0675620144086887,0.00367465845819236,0.0538320345899329,0.111326685837334
"PPP1R3B",0.0298103092440321,0.101245622258288,0.111230651775312,0.0378063018928551,0.0400898275604942
"TRIB1",0.0483502503647083,0.0932970223435758,0.0199999905569146,0.0479803319353043,0.0383177504750792
"CST9",0.00333210618207083,0.0045689153262518,0.00135812269532567,0.0295474971040385,0.000358741455204676
"C1QB",0.00360469027478553,0.0224587876634079,0.0589242792535662,0.0142865312750527,0.0861994058156549
"C1QA",0.0564702631666549,0.015606043724698,0.0438916118209597,0.0175887988148744,0.0503198260714452
"DAG1",0.187600877545446,0.0869757389614801,0.160168218486136,0.196873245871257,0.0476531068493287
"INSM1",0.00728689172526217,0.00478522574791112,0.00206412627008281,0.0114776140035976,0.00401791933827678
"ARV1",0.197594775635882,0.194782491749622,0.0316753197246493,0.164466765701563,0.11184966644515
"NAA20",0.0788491257800556,0.0233541758579775,0.0579134703648569,0.0653796133175528,0.0907330768701224
"SAA1",0.00983596954083869,0.00844183757496485,0.00436649623703066,0.00214343010682464,0.0428610242840233
"PPP1R14B",0.0456784649933033,0.0624809930946932,0.0179665517322104,0.0159936432678295,0.207394954216099
"AGR3",0.00535852420371498,0.0609255175833922,0.0532999057198842,0.0674806595200746,0.00772139857537625
"SMARCC1",0.169175499502154,0.0851461544747015,0.0863639842599936,0.000568534166503019,0.147442069939771
"VEGFB",0.0920783309641009,0.055674997201172,0.195609052179464,0.0351327182986718,0.00615047136145387
"ZNF622",0.170501373644999,0.173700971384639,0.306665914969697,0.121651223737377,0.0986188067198318
"CSPG4",0.0136999178507542,0.0120141166544027,0.00575811069941923,0.000538862417428324,0.0340318254553168
"PC",0.0459065892876145,0.0363024761902362,0.0147231564277968,0.00607715230227482,0.01840274492146
"HSPB7",0.0211053842365376,0.00476946167446139,0.0201753351356356,0.0164111042639057,0.000547557517566678
"UQCRH",0.187052111059585,0.0913479843050393,0.0203237879551195,0.0148271903168184,0.139066813567211
"EIF1AX",0.136275499931179,0.00504987561341059,0.113625430328597,0.0300471182011711,0.374436273423287
"HEG1",0.104670603424186,0.0789549472569625,0.0493827980794204,0.204175386124547,0.172793731545205
"TOMM20",0.222701279978926,0.0479444711502827,0.0672529467050839,0.0799605797675427,0.141461143782374
"STAT5B",0.12501818207717,0.00550183481673439,0.126971426269697,0.144119285557801,0.178562267995935
"CNP",0.0280743706514008,0.151494614500873,0.132295578344828,0.0162916171617451,0.157596337112572
"JUP",0.00187459335677145,0.0669497059972875,0.0300096650069803,0.0785378337636432,0.0894654856808588
"EIF1",0.069083750344836,0.0778854200279553,0.0753661452762102,0.107578229601532,0.103937370514201
"RNF213",0.0934451163632904,0.0248277881290075,0.0601702792537061,0.0253494788919208,0.0453014962712438
"NET1",0.134944995172421,0.0798715324468463,0.0679947918411866,0.0810590401351397,0.146455476798289
"GPR160",0.131853590039371,0.064237165251278,0.0517743206306472,0.127388872664784,0.0414154126200665
"SPTBN2",0.0140553470688878,0.00028886398684515,0.0101823328305754,0.00229652630629369,0.0189415288782267
"GOLIM4",0.127320803149409,0.0466155701692301,0.0267645188514169,0.00606248857065118,0.131616166202624
"ATP5MK",0.213618324203147,0.172642738299083,0.046924848292482,0.0905313685631654,0.12271592360841
"HOXB2",0.0316619855117977,0.0178402625671609,0.0239255391858937,0.0600746508181331,0.00246153911710278
"C1QTNF1",0.0326899591291311,0.00396896589233974,0.0352993683216355,0.00612009777048969,0.0453377073980968
"TCAP",0.00560885846971271,0.00213418585761487,0.00119833958261381,0.00405084389786692,0.00257876994146962
"CCS",0.0651513019293046,0.0475992160086444,0.00130196683476583,0.0105513962895595,0.0721632285499425
"CD34",0.0574687764612179,0.0803899155613805,0.0659977624022045,0.136520369878421,0.0662362837924124
"CTSF",0.0324794802603162,0.000933731226345249,0.0281283778962616,0.0310446805106453,0.0217204043276513
"UQCC4",0.0694183844926476,0.130866247174912,0.266903840468597,0.0973432825501931,0.0362109371691186
"FAM174A",0.151018619986762,0.0165493339071869,0.000180168708115529,0.050267603134411,0.048486664788368
"TRMT10C",0.0121013051160529,0.185005290765564,0.0147800416758131,0.0996294191359184,0.35075014948497
"PRPF8",0.137806418299982,0.0842691954719481,0.157363087198065,0.0629763232537085,0.169025399132104
"PITPNA",0.093625140525008,0.17626064564942,0.204875779476621,0.167066592109085,0.21954512359125
"DDX23",0.033913543223971,0.0330879730503547,0.128778969307802,0.27040786442881,0.108874917513067
"ZBTB4",0.186181579653242,0.171850071248155,0.0783065734686103,0.226943109823889,0.122968596519448
"PHLDA3",0.0160261347271094,0.104867945874658,0.0459504011285002,0.0507898420211518,0.081662602508412
"CHRNA9",0.00345447693181248,0.000195599271119607,0.000117538682817327,0.010147637663594,0.00339576619483733
"PODN",0.0909025251093573,0.191133735338222,0.0487703355357557,0.144466122823838,0.0158978904870999
"ATP2A2",0.104877484408475,0.0660079710483142,0.184124920891303,0.088934508856513,0.237614246710007
"RPL4",0.0306721412166437,0.243225870489982,0.026935166071551,0.0871370321945973,0.0525794971571766
"MRPL11",0.0430958779024188,0.047651659777281,0.0576381003615256,0.0167822872707021,0.0574869795234312
"AKIRIN1",0.142111196086237,0.159132205423135,0.0565208844470938,0.0525589785071844,0.0405425786154177
"B4GAT1",0.0590908584169534,0.028709513733365,0.0446054866256132,0.0721498791523867,0.0181038938455117
"TMEM167A",0.133478484145976,0.157493602522308,0.189087722582288,0.012204921032909,0.153783512508284
"LEP",0.0222891838188465,0.027166693767047,0.00790898458911492,0.0170768860244852,0.00260587413120794
"SH3PXD2B",0.0816180784699448,0.096024574652686,0.0414652502744227,0.0117673169795671,0.140229454757254
"RESF1",0.052084173480122,0.0332796420275585,0.105023298228201,0.0678610408415281,0.0864732282977971
"NR1D2",0.184969483199103,0.064230550175066,0.0921718596632232,0.0494807813043906,0.165515926803067
"BRMS1",0.0437854192415216,0.0521179051407787,0.0230995847438521,0.0862941402425683,0.136027932638991
"RPL15",0.0550720462001332,0.0837907044418283,0.274971113017103,0.371463647213791,0.0501739336659652
"HRAS",0.0793473166401311,0.102189992113489,0.0378051182368733,0.0419422080654182,0.0944315155934205
"SRP72",0.0123406564531746,0.0428649613312608,0.0891260848312839,0.138418711742115,0.0116172412313535
"PCP2",0.0106668815003313,0.00262285005025525,0.00746012418109259,0.019556128567423,0.00119159429197962
"FZD4",0.0477070745438791,0.0281834783315601,0.0144910116908551,0.0781105422121521,0.0112712015061868
"CD248",0.0250837557960422,0.0430723358425896,0.0312896794699756,0.00109892736606127,0.0445770146634244
"PDZK1",0.0163205064924231,0.00536945930879108,0.00210834192657451,0.0896749289786796,0.00730168075204519
"YIF1A",0.0278648529044917,0.00318279002452045,0.0748437626414443,0.0344040656156991,0.0865824677865158
"RAB1B",0.0296970225780403,0.0318973131925651,0.111445584719583,0.0134673492530344,0.145137995894276
"MICOS13",0.238557133349138,0.0121816060831605,0.100275241310911,0.0393568878882697,0.108493600183425
"SEZ6L2",0.0130329769740617,0.00968983535807825,0.0552341690980997,0.0652854876508687,0.0830535395653234
"SNHG29",0.0300033663509801,0.0233059596620737,0.0203370824191626,0.0228399658347658,0.0468923068803447
"UBE2C",0.0375311751367618,0.0130438924366551,0.0341166652236134,0.00811034600473282,0.14154089328486
"DES",0.00562887130810314,0.00168008691689723,0.0031786813655959,0.000554075059286094,0.00331176568433054
"MARCKSL1",0.13031443762513,0.0319160865814527,0.100299768780133,0.0105213875904419,0.127602639273113
"PSMD2",0.00642132602922445,0.204046121687006,0.261438674064968,0.108699049570377,0.0359402325615913
"CTDSP2",0.147095806197978,0.0477306021337407,0.05007922297938,0.035972013680979,0.0811487543578983
"CKAP5",0.0993610750796799,0.0600514314033568,0.110210346337124,0.00317123701840507,0.127403831372023
"ARHGAP1",0.234682117716311,0.112620132585982,0.155191087927,0.275627184751713,0.169450858158562
"CHST1",0.00254150923952824,0.0143207218985311,0.00502403698460289,0.0090350436036414,0.00189349625175778
"TP53I11",0.0127267825479778,0.0549545648936468,0.116553436598907,0.121820493330749,0.0936780424177898
"PHYHD1",0.0184792389520277,0.0670053370717591,0.0731042013793737,0.219161744944242,0.0347250565478418
"CST6",0.0140241839731515,0.0262405244656452,0.00136269818696082,0.00863754308979602,0.0195026723821031
"LSM1",0.0682902324570021,0.0233034339902535,0.0131921423800632,0.0560382223328059,0.0636451775576796
"BANF1",0.0555693178797231,0.302080419662016,0.106187580897986,0.0849804920685773,0.0679690055048115
"TMEM9B",0.0889617047290993,0.0634605001268623,0.23850792998367,0.29662353124283,0.113653278087353
"NRIP3",0.00659309926753138,0.0034391348890868,0.00344306245842791,0.0324926832931169,0.000888413235344386
"SCUBE2",0.00802495322893204,0.00805905320724462,0.0104779454481639,0.137480491121415,0.00546481724051231
"CLTB",0.102904493125147,0.0338375518722025,0.0188867469375007,0.013011569703324,0.113132739676121
"PCSK1",0.00219230905783445,0.00445879613505658,0.00187006995201477,0.00774050238753117,0.000193597539721074
"LPL",0.0286940964266921,0.00403638489034705,0.0468704296012078,0.00780443161983483,0.0411740321683056
"SART1",0.0862387698244199,0.0945144030622596,0.0574455064315472,0.0145030547017063,0.192060263659093
"DRAP1",0.0673010100345682,0.0117931214327436,0.0462645568076102,0.0150918430959673,0.0597604159148949
"UCP2",0.0696997271813528,0.034565168543289,0.104302321853821,0.0104999678223902,0.057919943982158
"C11orf68",0.0975709874843496,0.103075156084128,0.0554878705116884,0.0457176448158955,0.1328030902143
"RAB6A",0.00228004019556467,0.0511692272626166,0.0506644453297379,0.032310036662224,0.0684919388424256
"CCDC85B",0.0260292082030098,0.0292202874623615,0.0776929328466258,0.0217429586260226,0.0964305151575846
"TOM1L2",0.0386168266141124,0.0381447700837408,0.0248471896527154,0.0913912684182506,0.010735276253731
"NR2F1",0.0332947198525533,0.0104272086476459,0.00180786326608244,0.0204040513869307,0.00870407708811699
"AURKAIP1",0.0595905774655434,0.117648493070925,0.0278450419822101,0.0238164421731348,0.169932033332361
"SFN",0.00941622122863794,0.00789102361404155,0.00304228850036998,0.00178340332499791,0.0377218320792706
"PLEKHF2",0.181471578822965,0.0309038992894422,0.0291165985865989,0.0514642246424021,0.0482746574746928
"A2M",0.0417122212440153,0.0469079162448251,0.00520746603661075,0.00567084714272414,0.0397618203854588
"TUBB6",0.0416424672939511,0.0435332343148155,0.0475161024638755,0.0066361761206736,0.138193461287211
"SLC35A4",0.0444591987641951,0.0599351676783021,0.197663138860047,0.0118857123698263,0.28516170792658
"SSNA1",0.223849068144999,0.183204240665523,0.0674817546355154,0.0484393568228458,0.102345081075823
"YES1",0.0382423128310298,0.0425488097525362,0.0585601316874998,0.0265651109440616,0.180515865117578
"GPX2",0.00176655764942452,0.00462529851823824,0.00198989158611597,0.000961465703158581,0.00837930383501292
"SPHK1",0.0388581284970213,0.0312306094630792,0.0176306895574721,0.00121768255490173,0.138397422296476
"BNIP3",0.044612531116872,0.0454189563412049,0.0654635918003562,0.0347498989809386,0.107574050212555
"CIDEA",0.022513521379093,0.0315098475558127,0.00815347993689666,0.00838801661073724,0.00371796576846949
"SMIM19",0.0756363839087712,0.0543685066371194,0.0851386168688507,0.0309154005267269,0.0093880868900797
"COX8A",0.104642148301519,0.0187898862261522,0.0134634873060379,0.0832631977801579,0.0639600093736363
"HSD11B2",0.0054919728636944,0.00340369278518738,0.0288336339466947,0.0689393948518812,0.0312051388968522
"RNPEP",0.235068409764827,0.0438039055922766,0.207314839313677,0.0846713854320085,0.107955421581991
"CLEC14A",0.203096643413889,0.120518680707213,0.087965933904158,0.011672326739272,0.0775979276890147
"PLAAT3",0.0372308206713715,0.0613661555362843,0.0261394986147463,0.158136557600135,0.0307294619230712
"PRR15",0.0466793882831324,0.00748723870252006,0.0109959229373598,0.0874741745131527,0.0110087558455685
"LMNB2",0.0596820548995615,0.037100551839521,0.0848094815108009,0.0142729140850595,0.203538591714469
"MYO1D",0.0391075607477889,0.0723548608184039,0.0678236780953758,0.0694504561297629,0.0858480860348234
"BOK",0.0879449109183704,0.0485997869155944,0.114134508601448,0.255239574359564,0.186018019635834
"BASP1",0.1042526356507,0.0124037799454397,0.0714271239386588,0.084515559963137,0.0888139559562698
"IRX5",0.0834657302664826,0.0871809831853586,0.079428662415648,0.200350980262817,0.0692916473908354
"METRNL",0.098464721055768,0.0790943222233817,0.0675885582548087,0.0209887649354656,0.123429394905556
"FAM91A1",0.0387393293660205,0.0507243013825569,0.124610959691091,0.0135959808391392,0.0321110751864897
"WSB2",0.123671126199729,0.121642606615318,0.199615902242755,0.131803540847805,0.0997999301693461
"PNMA1",0.00916951105787206,0.135001469115773,0.0790048371821284,0.229612920812457,0.113837015047336
"TCIM",0.000260368685620501,0.0250723271742084,0.0133283813053924,0.0396144872998098,0.00681112208449705
"THAP4",0.184612964805802,0.0162486833168458,0.256006237708685,0.203736599532667,0.148645322621929
"FIBIN",0.0139012474295086,0.147418813018733,0.131203606173806,0.0663386514628699,0.0210448519529217
"DPP7",0.139318483558573,0.0189245016361664,0.00297186460392036,0.129813739915407,0.0442356489741966
"SEC24C",0.061108630020425,0.0613228057153273,0.0407937108362056,0.129016492149046,0.0743138206820987
"RHOG",0.0569785528201199,0.270968909566675,0.199741352072671,0.0871851498138447,0.116520076574769
