"","LumA_1","Normal","Basal","LumB","LumA_2"
"SULF2",0.679314500464165,0.0172878039504448,0.227696825183436,0.296025907426558,0.379716768506973
"PLXNB2",2.187461287084,0.60690655840935,1.4664282192079,1.05388777627722,0.14774187541077
"MYO6",1.47982014565996,0.000699951842635949,0.00207194194270966,2.02641213693205,0.369688056697396
"MMP1",4.51580317302629e-11,1.43393639335858e-05,0.343561882188511,0.136094074031088,3.1634287556898e-06
"ADH1B",3.84972137070372e-17,0.524827862277749,2.15768818505143e-24,2.969612310749e-11,3.23613080964807e-06
"TOMM7",0.322062321105415,0.220119442755164,0.262986704307376,0.0583590447186322,0.0377876422519191
"HSH2D",1.7228159753312,2.14094931173283e-06,0.317252795543256,0.020943889528585,0.121170343167032
"AMZ2",0.570953592978182,0.00172295732100758,0.541268180831608,0.674616991272247,0.283803342607361
"VKORC1L1",0.052994398028633,0.730591395692151,0.226470148783815,1.16499480811814,0.515545291536197
"HLA-DQA1",0.00988521225101201,0.0801817470346225,0.886523048147812,0.140169956780101,0.396614950231433
"GM2A",0.0766445771612175,0.0878967548294924,0.797227437696088,0.234436959256721,0.718817161406168
"H2AC13",0.230662708169202,3.98489920436994e-11,0.00388022191420472,0.434777415532046,0.00234094850556533
"S100A2",2.20797908321406e-14,0.010959151276164,0.127198430875307,4.04413033590772e-09,6.46167694093203e-14
"CD47",0.0159374584527617,0.359751017466356,0.563260280891258,1.06776635254279,0.155170705961142
"ILRUN",0.107638195352814,0.426326939631256,1.58898979317778,1.57549463094766,0.313510649086565
"ARID5A",0.461338346721679,0.613981666555427,0.29873263710876,0.000680540354404073,0.00697517912554908
"LAMB3",0.000125982156615006,0.742749810348366,0.429479650227939,0.0607981466141361,0.00100264358233924
"HCAR1",0.761461042690736,0.0798901087879319,0.000101843752145601,0.21454494047692,0.869661268999876
"PDLIM7",1.09268965991761,0.663535570890784,1.52652413076027,0.00901746039603795,0.277318534207026
"FLNA",0.0073889396425957,0.631092680005691,1.03879373838703,0.392704905323478,0.255956966393193
"LAGE3",1.04089397979415,5.46836769969695e-05,1.81027434125671,0.000769323989878357,0.0141032529399641
"EOLA2",1.2760401984074,0.00932776389507542,0.690554578228509,0.29251044079576,0.33188195362915
"ANXA6",1.76347868156883,0.572868087826163,0.412466250418422,0.461105044579689,0.919576744819137
"ARRDC1",2.65177727667213,0.0343746074788436,1.49025260775895,0.00311522079697906,0.124388797589091
"LCE1C",0.0360383305033056,0.0201680163116527,0.0408678866082658,5.16802662550527e-08,6.60806787963466e-08
"SRC",0.137863806964828,0.0182727221651433,0.61380932776409,0.31214075457498,0.079511374266003
"SND1",0.687369508095812,0.306966995440589,1.77539422144572,1.2291977642869,0.429725986600221
"PSMD12",0.115917176422517,9.60012646994307e-05,0.466342537367089,1.08531187054543,0.050390005053696
"MAGEA6",2.31300894439076e-10,2.01081688701755e-07,0.449290903755598,0.0158897968332371,3.18694275621038e-07
"ATP6AP1-DT",1.3052608865302,0.0199204589390899,0.661563827232371,0.00759278805538012,0.165793812950573
"TBC1D9B",1.50416384269273,0.186061258044447,0.820079021914526,0.891199772830678,1.04774218358444
"SERPINA1",0.210453387681196,0.0418808100079729,0.00702343364752858,0.0129362635472284,0.0696397065400841
"TPSB2",0.161727932037395,0.0355151774350566,0.0223240268392594,0.00769679041154543,0.0163593652570674
"KANK2",0.405687474362505,0.646505167640899,0.0152003891370499,0.221397508034825,0.886736880165996
"C6orf141",0.503102128844335,0.000252273705959386,0.083177160655475,0.263401469214728,0.0102621881854143
"TRIM33",0.0512023607504342,0.0416592790301124,0.0362969661903819,0.355137802332771,0.0209169704190612
"LRP10",1.40577694208689,0.297105069638831,0.17084840067927,0.608168100227068,0.459242266361961
"PELI1",1.55706051001109e-05,0.806138653475586,0.456563989992722,0.733043081156622,0.00623221097286841
"MRPL21",0.645467496080652,0.0168166731932786,0.918330658223565,0.0903832221091007,0.177705703196459
"GSTK1",1.39548018981646,0.713380031353594,1.32142892776419,0.110958151858933,0.528758245847484
"HNRNPAB",1.23194626485206,0.025252101964185,2.79201786298583,1.37244303863957,0.345193718846942
"STMN3",0.410786974853842,0.00641093154345668,0.113971145316677,0.0276232782663175,0.0297327982877157
"SLC2A10",0.477787573622769,4.26125717247763e-07,0.0121417627396569,0.422278890146426,0.223266452353224
"ENPP1",0.434202502411297,2.25028141878756e-06,0.00498375581050043,0.284967521547303,0.329679476478667
"FAR1",0.724598034808915,0.013648830748755,0.0293306269980869,1.17994673330497,0.356268897279573
"MFAP5",0.000618094389347017,0.418377443667344,0.000194934117865899,0.0914509190245067,0.450958019883161
"CDC42SE1",0.445493496565014,0.054588044739827,0.818862210574126,1.43038924647099,0.221897934031993
"SPTAN1",1.24634447709663,0.506384250882187,0.451116730072893,1.27699539871129,0.795108278671041
"NMB",5.74076833322968e-05,0.954738445224602,0.866170851835017,0.0060810945503072,0.000123390321875729
"FAM114A1",0.998793158799833,0.0443430600707514,0.315517471870494,1.34108414157039,0.870286252590835
"RPS26",1.22323979621035,0.420853058531416,1.00887026330056,0.0363844118730577,0.0659414584506241
"PSAP",0.88316581540499,0.428698475768572,0.906283056566894,1.29284414215619,0.226881160751889
"S100A10",0.000172410529623767,0.62179654603381,1.91816554223387,0.331456489449967,0.0458384740958826
"RPL37A",1.25906505640546,0.810101222138464,1.59434634114079,0.0146829968265984,0.0884848558964421
"CFD",0.0338722165004752,0.512990948708275,5.94873333372071e-09,4.22969370020386e-08,0.00752541134968319
"MCMBP",0.00645164883978534,0.0640669842397581,0.599264120404564,1.12580488059283,0.253846316454262
"TAF13",0.133360077177839,0.0870467534738376,0.909947174356851,1.04001114486381,0.323317163614129
"GPAA1",1.47947390689692,0.191435645253063,2.41350533544796,0.244922983240653,0.132203138522448
"MYO1C",1.04729681687072,0.723906502428532,0.386527306773891,0.519340701467899,0.856148917460058
"KIF13B",0.973250697517143,0.0208402375439519,2.03468290493503e-05,0.182269382615806,0.748811500884812
"NRAP",0.000276178091244169,0.0287950837099883,9.97294202447967e-07,0.00476336108089051,0.0140251663639846
"ADH5",0.180493179582276,1.37458641068151,0.984714733739329,1.49952272815763,1.02637741485289
"H2BC12",0.642431275880641,1.67868071241145e-05,1.63270978372926,0.646394246760938,0.0670714350367483
"ERO1A",0.00148058033241118,0.000951520411686005,0.302080774783225,0.818491060176227,0.0410913387001626
"S100A6",0.00125679030370656,0.33382744419072,1.10207574091702,0.000392910032372575,0.00112416070017798
"RPL12",1.12457856050743,0.636615090810339,1.07333621025407,0.0298842589312586,0.183485316380429
"MPZL1",0.0777521671313133,0.744204545807821,1.31412786036755,1.81902547886536,0.027894612741566
"ELOVL2",0.471085159757109,1.1206390801103e-08,0.000417215803158212,0.129924829827703,0.121190590559871
"C1orf122",0.817321405051155,0.0976718704835108,1.13997132530774,0.000192020218308816,0.0746532168553728
"RPS4X",1.99955854869852,1.19997619140645,1.39407653691561,0.0508708620673592,0.598774192291339
"SIRPA",6.89504711422474e-05,0.882279216659247,0.646549239348393,0.52146556647905,0.00386759246477247
"AKR1B10",5.00980132551169e-06,0.0036995869646638,0.15271016453845,0.0506812280727749,0.0486198670251303
"CYP2A7",0.164240244746886,2.55570793534066e-07,5.11007660622438e-06,0.00322749676446535,0.00762611391871455
"CD2AP",0.131699321733322,0.00289156867131618,0.135423373408598,0.759722155140234,0.23987753630212
"MB",0.0170049726429523,0.0228157088131362,0.0398537916177333,0.00386848660537301,0.0338938329992941
"DDRGK1",1.98011561171172,0.0704079618673461,1.04153058295874,0.00366730719298291,0.0683648142778349
"TFDP1",0.00249914273421108,0.0613755559965465,0.977127966375216,0.804981786793419,0.00139062907744079
"BPIFA1",0.000551352758627443,0.0070215754439688,0.0262000005680422,0.0444341360563177,0.00557824667272921
"DDX42",0.456266984755559,0.0651154356428834,0.601627677855919,0.861125575116505,0.669779474085824
"RPL23A",0.683863275251554,0.233366538730624,0.67911519796748,0.118020673239794,0.205622546604822
"UBL5",1.57925013657014,0.0981497334793863,1.92641524059551,0.0499525218169039,0.350993085771697
"UCKL1",1.01063790626848,0.169077559449682,0.885876175364398,0.0325822519357645,0.0306240194460892
"SDAD1",0.663364917321747,0.278866971459303,0.695573453555084,2.51344513766523,0.268038078916831
"PIM3",0.676434543424341,0.170541239144064,0.759761696408757,0.0358849993669573,0.0435583338138218
"GET3",1.87899677992575,0.106653886656598,1.57942022181482,0.103780038424951,0.501486827002069
"ASPH",0.0516180725791385,0.260937595484712,0.00995425098518217,0.729507500274227,0.737380513239753
"SPRED2",0.865827412605897,0.0512657565255812,0.119999862034275,0.999039640184112,1.26209821174467
"WWP2",0.026180272414568,0.168444726957036,0.490288895449282,0.252413786060605,0.0693384816238317
"GFPT1",0.236394135174296,0.00626980052505479,0.0694288100368398,0.809555364841711,0.0438019222219356
"OGA",0.88615505930991,0.158926852351335,0.301640677378563,1.47672981092405,1.54847474488639
"MT1F",0.070142210835037,0.0809917849489455,0.191611525786463,0.00987068258366082,0.00780588193216754
"TXNRD1",0.0249837150777325,0.00532585064498444,0.465621297269086,1.54142084340886,0.0588900173832434
"ZNF587",0.439674137069485,1.89085152054888e-05,0.0013112550562069,0.245606913184062,0.0666852760391099
"TPM2",0.0242521958397527,0.189702918290203,0.180785660143958,0.000300742921076064,0.00406538074954399
"YTHDF2",0.727309675407498,0.319305076421108,0.916291776543339,1.91883570527689,0.317534989472545
"HLA-DRB5",0.0659378873797727,0.190304277929207,1.08453888365536,0.0647143746187409,0.393780199795031
"C2CD4A",0.00409042687640807,6.80987884504614e-05,0.060911109001746,0.0527521545148985,0.0605702376757958
"LRBA",1.16370856105129,1.69788465909434e-05,0.000361386852908434,1.38351589719576,0.727182549249649
"PPIAP22",0.209751604896092,0.0298117697401304,1.4961212542379,0.992898535573935,0.500512859716302
"CCDC69",1.50245638740874e-06,0.841186348194926,4.8348560480452e-10,6.75260542538973e-05,0.0156208791481796
"KLHL9",0.284057824164318,0.111095021653015,0.0462995279387838,0.644162009550553,0.332979180748013
"STK39",1.15686918934608,0.000666848026272413,0.206015941784512,0.845816137479189,0.694218906190075
"TAT",0.190356535983321,0.0479950684832993,8.45647204783285e-06,0.00829579983682136,0.128865557902159
"C6orf89",1.18585240498884,0.712557881698607,0.245596016496816,2.05320662753355,0.216388528538011
"CALM1",0.984464230091374,0.551790616101717,0.848381002725461,1.98074527148474,0.881313184482722
"PAPSS2",0.0474145726895175,0.0151933930231316,0.112291664069211,0.427649891892301,0.135498947371567
"MT-ND6",0.434726414416805,0.584308932985728,0.202317106999541,0.287718790147247,0.467606278030929
"MT-CO2",0.504131987312001,0.337037945512062,1.63846195540871,0.218401128353619,0.731748109711095
"MT-CYB",0.7904442543557,0.958950222805951,0.703237986611287,0.593118714204403,0.943418732801556
"LDB1",2.76602745520404,0.697020366403995,1.48711514275773,0.498790863817281,0.649603093579917
"PPP1R14C",3.58775334085845e-18,0.0804640054080268,0.953144632661433,0.000197136041487783,1.41849378373391e-12
"CTR9",0.584545515318271,0.0182968521597751,0.111033027038765,0.900408500034991,0.59687397361416
"SMOC1",6.78172976809317e-15,0.119848714108349,0.512719963995163,0.00498623893356715,3.10671769834816e-11
"MSRB1",0.750083731787838,0.00975845637533691,1.22076393344714,0.0956865727274047,0.548314374285683
"ZNF652",0.196239118679699,0.000208457735317603,0.0368768865816466,0.275254721813698,0.194852464326509
"CDC42BPB",0.715810500664318,0.178806073467601,0.0147108619312182,1.33132070682282,0.720681543732809
"RPL10A",1.90258006064615,1.34560442112685,1.66000689357327,0.112769122455376,0.371927573333751
"EGFL6",3.54208228476424e-07,0.157958456847011,0.0907107765861836,0.0202600101131142,0.00145680646776333
"MT-ND2",0.235688311606453,0.654026791984418,1.04811448782726,0.301148258846648,0.862361968407373
"MT-ND5",0.113064647817863,0.393321232780709,0.228611773190983,0.345651981512125,0.818739708772731
"MUC2",0.275197688761888,4.96477881667666e-07,0.00192067441502914,0.024294406788985,0.00239900784957197
"BRINP2",0.280973973342748,5.73008045641036e-05,0.0091706539445744,0.0139047835155132,0.000479089106482108
"MT-CO1",0.858989776526007,0.490971468306775,0.980477812233617,0.534282159397547,1.09306593225183
"HMGN2",1.08671424048411,0.0666388498146511,1.47677457340134,0.780908631280187,0.44573635777676
"SELENOM",1.08360362241678,0.194545400948116,0.641166137737477,2.46477472697e-06,0.000514897100813894
"UBE2J1",0.0205092921789845,0.130926044580156,0.278406421052954,0.685920374379729,0.128901562264388
"MT-ND3",0.694119405415988,0.684655718853029,0.765306857386219,0.10130901810347,0.35013357155503
"SELENOT",1.01543209313136,0.00161250041225702,0.106771390112059,1.10837741772562,0.305521315123189
"CES1",6.71486957679669e-08,0.357106465888373,7.72193441780846e-12,4.93737557334402e-06,0.000406636645728166
"CD3E",0.00355237465172985,0.126041133979152,0.595008114690253,0.00698485958752644,0.177832888952323
"OSTC",0.426634514247764,0.0627162224117797,1.56151231756775,1.28994009420294,0.640871874308427
"R3HDM4",2.402079018033,0.228879928555736,2.76576972692008,0.0987055754021497,0.800792869666224
"RUNDC1",2.20142236076763,0.00914715278196266,0.0185194480327938,0.761976259223151,0.756237768606771
"DCAF12",0.0695268959912808,0.0482649314138143,0.730951869294144,1.9068571372223,0.286330603871462
"MT-ND1",0.368890243757528,0.658476489605388,0.82037525494628,0.175759986613414,1.3117291700787
"TOP1",0.51045838915117,0.00161786218627034,0.486753100636431,1.93757695588463,0.401983958056292
"SREBF2",0.687215611070107,0.21486172259464,1.11519649905387,1.59572561654057,0.409961215409906
"RPL39",0.417074588458149,0.529086048801008,1.28222628434452,0.264685882899184,0.0965301097393571
"APRT",0.82370367178781,0.182032114216739,2.03875847215589,0.00460104939088097,0.247104381671713
"CCDC167",0.589819358033265,0.00228369725385888,2.27650364527802,0.00509912633577018,0.0259148055273413
"SMG5",0.29636915570286,0.15006565227249,2.37216242863993,1.28378145496374,0.103404538822094
"TGM2",0.0491421437351569,0.0709330340790439,0.226326570209803,0.1634515400932,0.137957675666602
"PJA2",0.468971003140054,0.293528011742685,0.00120000254605861,1.43418392901722,1.95018595285131
"SNORA73B",3.71574373439477e-09,2.32143224274695e-05,2.22778292581127e-09,0.0794198638200797,4.52364496975899e-08
"SNORA33",0.106547820775118,0.0732822311702653,0.402579409157828,0.0322616896675648,0.0411071575980908
"RN7SKP80",0.00311719705393776,0.020607242480339,2.30942245030822e-05,0.134339845326294,0.0206954688172304
"RNU4-2",2.16436442567024e-05,0.00174103211953897,1.09918457977872e-08,0.0903397063224656,0.000627426667405224
"IQANK1",0.56340003334779,4.39851213491033e-05,0.918714035964247,1.33368424541645,0.0119965270107828
"CAPN8",1.15862160680199,0.0299870132573739,2.34809399592777e-05,0.00436568642939783,0.133195346546013
"FCGR3A",0.115341162730955,0.0147936947628236,0.711697234365268,0.86294266739476,0.181818466242918
"CENPW",4.35071585156762e-10,0.00320990387760449,1.04995594334727,0.00256493404056949,8.67583357877281e-08
"LORICRIN",0.025106635234163,0.0181148899903572,0.0371827466966915,2.20371159033702e-12,4.74294852769984e-11
"SPRR2E",1.60699778244233e-15,0.00022111545796966,0.0958728580585171,8.63846620708345e-10,1.14417292635242e-14
"HSD3BP2",0.0342611124775127,0.0698086397865172,0.0675509980174469,0.000840325376684984,0.0259106230490725
"HSD3B2",0.0134128337328798,0.0358870609460977,0.036441861962769,0.00539348522410507,0.0263436262892725
"GDI1",1.69095618522944,0.0203151341221063,1.22929494367105,0.456932092386718,0.516410358420803
"PCMTD2",0.391560181124746,0.0794109719457091,0.00070218912748104,0.468922013735466,0.158640294718766
"RTL8A",0.146638461140847,0.374984217215397,2.69310895238838,0.305072415717068,0.346634182787613
"CT83",7.97879995805863e-33,4.26818367179609e-05,0.993333644848393,1.3777431357923e-06,9.71130690384074e-27
"MAFB",0.75505621455133,0.54481647375128,0.583013639584177,0.640053695176804,0.364205426964294
"CLPSL1",0.0946959682280965,0.00242194204721339,0.328525955641053,0.000162905959160138,2.65761390665167e-05
"MACO1",2.26257264941986,0.00475816507013251,0.338926770984298,2.22855425189155,0.682712745511436
"DAXX",1.51972021738782,0.201375502521725,1.82109671149478,0.440045331226137,0.330657339782123
"TCEA3",3.26286902914182,0.0305162469382316,0.547524794178152,0.291707180529192,0.025379793891123
"RING1",2.95058741455239,0.962601938027196,2.42669594571596,0.0413665690582013,0.230452423754117
"HSD17B8",2.58405719776596,0.325477621642652,0.433804315244642,0.0300819111890988,0.21129877457211
"OXLD1",1.36475862607238,0.0639018513176565,1.29159263103047,0.000367540596286164,0.00745173094620478
"COL11A2",4.01501798805556e-09,0.0169233740912185,0.109908170756081,0.0046335620654788,2.87112697219522e-06
"HLA-DOA",0.0253763375524403,0.177935153951863,0.391900681438806,0.18912794902898,0.191543252866052
"BRD2",1.16256594825668,0.225878717303382,0.664411559848214,1.38623331581962,0.258150536469973
"HLA-DMA",0.27645923860218,0.567574555049623,1.74389797288908,0.153849558100688,0.585867306521442
"COL5A2",0.239363828953835,0.000756134917845041,0.202114783393745,0.616611005220071,0.968791668909153
"PSMB8",0.533194195816329,0.118049436573853,1.75163845701574,0.0489137092483037,0.270441082296118
"HLA-DRA",6.1904196971824e-05,0.123244295312391,1.22951090824619,0.143684268069644,0.778520135989256
"COL15A1",0.00977815927464072,0.569060440730217,0.439119124072877,0.488267888994116,1.13655481373652
"RNF5",1.95559733194208,0.28072887438067,1.73154596286348,0.451737418390792,0.179555669046094
"NELFE",1.39776509573748,0.390014688478706,2.96531854649625,0.111324576765378,0.183875399511296
"SLC44A4",1.77533573755715,2.36573795604011e-06,0.0103217247763673,0.189015342567712,0.259043318164105
"NEU1",1.1291070905264,0.0426214397594568,0.674077628585105,0.531264147674169,0.048501910866813
"HSPA1B",0.426935374269769,0.0726354806471805,0.65119476565614,0.276734830302124,0.157123548611036
"LSM2",0.211996954505103,0.373669935141707,3.12882149970992,0.632469350239976,0.0184153558768207
"VARS1",0.642500330561087,0.25171263898446,2.90167641672319,0.756037475955104,0.14210297074129
"LY6G6C",0.291384212888978,0.0113065873921072,0.0280469388979713,0.0169022823806855,0.0376706496831854
"POTEKP",0.0925219761522277,1.63100350410501e-06,0.000200122930980302,0.0677390536618302,0.0599553770313453
"BAG6",1.32763911978644,0.456120099152289,2.78541803093155,1.37175162348886,0.429032326382468
"PRRC2A",0.615141069668502,0.246744511445857,1.72172433749611,1.65161523239086,0.408590384258869
"AIF1",0.224134363011286,0.448961960702969,1.21258820720766,0.032027987385556,0.555182031774375
"HLA-C",0.448595928194097,0.0917476778891472,1.19897774066386,0.0357682761129688,0.217736289704786
"PSORS1C2",1.11597180330053e-14,0.000987889870848945,0.0917181261329016,0.000312599524540259,1.17248544595121e-09
"C6orf15",1.12562951549411e-08,0.0075716957181497,0.0922847328325057,2.52707759754117e-10,3.01206973585561e-10
"MRPS18B",1.02627116979079,0.0795006629299942,1.88485146438592,0.500902440472844,0.767697447146949
"PPP1R10",1.009062454422,0.108516074504527,1.2188135868255,1.13228374307467,0.406885478648926
"ABCF1",0.372217733841814,0.243535807480775,2.68261275962277,1.59134453493324,0.278026543856353
"DDR1",1.78661867086736,0.0273106645604732,0.955769918446098,0.820982334577526,0.314837582045204
"HLA-E",0.172633635551091,0.995773675491387,1.37988106483883,0.172559132994916,0.363506769002224
"PPP1R11",1.49328087470704,0.201953788156749,1.24252922643795,1.98002257125682,0.229813179370493
"RACK1",1.50628308195237,0.968497667614486,1.52911221427568,0.10009191492069,0.74842408356773
"HLA-G",0.0102023687462836,0.0460978894637438,0.095170880028605,0.0376719596600943,7.94126816322237e-05
"HLA-F",0.000859036811166498,0.245490719262447,1.79602311406849,0.00126359908871501,0.0038281622365267
"SPDYC",0.138617780738176,5.94007734920023e-05,0.108624813108502,0.00193901923305839,0.000141588908297426
"MZT1",0.15107743328139,0.00512131106125036,0.525350880723086,0.866874014801038,0.0773068327433543
"CD177",0.00429350270575861,6.71868820815268e-06,0.00678029950751961,0.0738380860383805,0.00565637351840398
"AARD",0.00012079658057376,0.00099665225504977,0.415784707587606,0.163719052496767,0.000349707760198796
"LGR4",0.00538951822952225,0.431145517613114,0.00777577195752138,0.772633343855073,0.0838941785455464
"ADGRG1",0.0454431390874809,0.164451917693334,1.27831178722201,1.05888870780215,0.0683330230718721
"IPO7",0.383834457647996,0.0425469827010425,0.19559989946982,2.3077632776537,0.281556168143285
"PRR13",2.06065612768611,0.0138555524481209,1.23286626432363,0.33577587673024,0.800439885419629
"MT1H",0.000156956649592937,0.0318557093354321,0.0252738715405458,0.0246134382620505,0.000848464794179301
"MT1DP",0.051831604057746,0.0374125929132257,0.0162814465359316,0.0117875388797037,0.00774787975623456
"MT1A",0.0586841234824893,0.0456161033215609,0.0680904985809974,0.00102348799610676,0.0500782291387055
"MT1M",0.0317549136027355,0.0788259554565153,0.0333302304424101,0.0206648957883777,0.00454436028240564
"SAMD9",0.0918700819881896,0.000218059360728132,0.138705598200012,0.472877972142675,0.0599824227191769
"KRT6A",1.22690093008897e-16,0.00264591862463257,0.153126144166624,1.54725880777498e-09,5.75716360113788e-14
"KRT81",2.10193134531292e-21,0.00104527190439167,0.684664757516572,1.99027949327194e-12,3.52988355587141e-20
"NAP1L4",2.11068100320653,0.305303199696357,1.03935555877031,1.18144442970115,0.0616149500713815
"TMSB4X",0.4676323658138,0.471448169612748,1.8390475143915,0.144893234759434,0.881107580514282
"HMGN1",1.03053915775634,0.0651216113930642,1.54196843162451,1.19206528117243,0.272804771996871
"LCMT1",0.560798354276534,0.0133732574215259,0.303143754899691,0.168404401425387,0.0736300810484953
"RNPS1",1.39875332832818,0.182165748794433,1.70107722851516,0.591153683423994,0.111904133360159
"IFITM5",0.0246957861612586,0.00354929529638946,0.052654081466075,4.78161962115023e-05,0.0235661294566709
"JPT2",2.37202243542995,7.95133861528509e-05,0.530689248223766,1.87392458309232,0.106406233063698
"SERPINB4",1.58414011209279e-06,0.0118722455066867,0.0630167673226569,0.0247266668701546,0.000230467562303015
"SERPINB5",4.73741983371975e-16,0.193738112067663,0.461365779980595,0.0534665161613734,1.40984155688169e-10
"HLA-H",0.191246801726439,0.104501181521136,0.713405621734466,0.00509054086305525,0.0578098903881434
"RAB12",0.0774915596223494,0.795093057809665,1.23059109246914,1.50795012896671,0.0134013049570567
"HLA-A",0.0830558284381863,0.143005512268021,1.47813376656543,0.0441922641461816,0.158062584531547
"HACD2",0.00529597732323639,0.275368060283785,0.322386164431385,1.13982698353408,0.0893197120265559
"MT-TV",6.45499371208216e-05,0.000279615300099463,9.44386082059523e-05,0.0886371897052669,1.65309138289667e-05
"MT-RNR2",0.204837067124373,0.179813233834543,0.207904207779671,0.237282931408882,0.163067916881635
"GPX3",2.23716482667369e-11,0.720611774160444,1.47342566093729e-15,9.2383608840012e-09,0.000482077376860443
"DIO2",0.00873893024995006,0.0216826062948546,0.0327856564930743,0.139272535681669,0.135620881716044
"DIO1",0.61686823376238,1.73133342412989e-07,0.00176126893897207,0.178258338153835,0.0416739412444481
"STK38L",4.04646655180142e-05,0.0903040666811704,0.274122609868617,0.644365804590223,0.000346258560602707
"MT-RNR1",0.0224020424655069,0.0469792151428252,0.0440783183785736,0.12581892670962,0.0458848321221512
"TSN",0.276426358971703,0.0977016596622566,0.268561282972138,0.800064970160374,0.0328710754472692
"IGKJ5",1.23509920212585e-05,0.17247873483949,0.384975245966167,0.0447349284706306,0.0186994495095755
"IGKJ4",2.20350487208365e-05,0.209250188856452,0.609277461018346,0.00983414554089218,0.0169226156017275
"IGKV4-1",9.80115561340821e-09,0.0393452942000559,0.248567364547651,0.0139629343019024,0.00391839158934343
"IGKV5-2",0.0205707961447148,0.00689065292108894,0.0891925470266642,0.000617943915799031,0.0465813553065652
"IGKV6-21",0.00462837811771221,0.0221649637082513,0.138241910066027,0.0592180713332553,0.00688240489785866
"IGKV3D-20",0.0108954710668682,0.0796174015283256,0.190745143438312,0.0286333830952758,0.0431899177748856
"IGKV3D-11",0.00405435415383361,0.117749499046525,0.284403428496973,0.0233754161261861,0.049316957232553
"IGLV4-69",1.19779801805332e-06,0.0219209598791012,0.138431364955999,0.0346289449210195,0.00125773086622318
"IGLV8-61",2.11048818436625e-06,0.0316276993836083,0.10001113153844,0.0242707832169088,0.000149435319802435
"IGLV4-60",0.000165560591350294,0.00732584597031099,0.0497189958889036,0.071104757820532,0.00627408781569412
"IGLV6-57",2.05723398615277e-06,0.0278595199156472,0.208420390813194,0.0129133456991857,0.000245284684381227
"IGLV10-54",0.013077068682116,0.207849516200743,0.198311316636901,0.0620908668620461,0.104208328538157
"IGLV1-47",1.10483751335113e-06,0.0567838626733837,0.537450127346702,0.0439458590323257,0.0235996163011768
"IGLV7-46",9.64853117132237e-05,0.0581511909900633,0.140971675546776,0.0452259305821577,0.00866318882473611
"IGLV5-45",6.22540147850173e-06,0.0210349775230729,0.113685891139081,0.0360594070627322,0.0370272578009235
"IGLV1-44",1.34955320494212e-06,0.0410715433458462,0.283855522206183,0.048042197019716,0.00208664385341589
"IGLV7-43",8.91470821603312e-05,0.0204252078968902,0.0785211723286485,0.0421005191258609,0.00107293117298355
"IGLV1-40",3.08164564214227e-05,0.0352894732386133,0.378373076228001,0.0249092593110285,0.0681731062118705
"IGLV1-36",0.0002017299386468,0.0125344527027565,0.10217210688732,0.00602962624895417,0.0221485340866992
"IGLV3-27",6.80341538646893e-06,0.0022829076391275,0.102311654540751,0.0405692113419309,0.035704844443477
"IGLV3-25",6.34185553764171e-06,0.0333197665562656,0.305407684238709,0.0263380446919188,0.0279055682325895
"IGLV2-23",0.000190113210140196,0.0185870769187363,0.105527850883506,0.0700091333726623,0.00534281725185476
"IGLV3-21",1.55639339641018e-10,0.0366159244148047,0.257959966048833,0.00851547018514474,2.53777851674886e-05
"IGLV3-19",4.46956370089077e-06,0.0355417758254759,0.288628567949856,0.00122272345559122,0.00178594328108566
"IGLV2-18",6.26351281231374e-06,0.071346927770146,0.21062205819546,0.00289265852620204,0.0145531077299837
"IGLV2-14",0.000751816234803098,0.0293728999097237,0.176351144336607,0.0313494819237168,0.0194987529300213
"IGLV3-12",0.00475821373352661,0.00280928241900615,0.076519484061872,0.0172714435782998,0.0423181146637822
"IGLV2-11",9.25431447254072e-07,0.097010153309457,0.262927329873223,0.0451979351434409,0.000911781424090724
"IGLV3-10",4.64761973742487e-08,0.02046686893369,0.122785142403622,0.0398143533151785,6.19191080960609e-05
"IGLV3-9",1.38080182209034e-08,0.00777731076747307,0.0924771499488647,8.77819388233871e-05,2.41151565224581e-07
"IGLV4-3",1.82711795982456e-08,0.0197385109641593,0.0267537949542803,0.0369834261266668,0.000864565142032843
"IGLV3-1",9.09814752117898e-06,0.0238680777533243,0.203123337373932,0.0389908603251139,0.00908016312012226
"IGLC2",1.01605559295576e-05,0.096257690902548,0.492684176841919,0.00265256430485699,0.00439791080419292
"IGLC3",5.1219043115682e-05,0.0909440780049444,0.4764451484679,0.00566717586188226,0.0292966415418906
"IGLC7",0.0210087557158701,0.0127358927508976,0.182626306440414,7.247774641386e-05,0.00277982186914758
"TRBC1",0.0102184031027163,0.125892249146718,0.591914553881902,7.63281744078064e-05,0.0772764245914109
"TRBC2",0.0448302502611073,0.15190657549018,0.663491668164947,0.000938341657259672,0.112367959578968
"IGHA2",0.161786148679916,0.338680891961882,6.26812572452125e-05,1.17087039011802e-05,0.0237537489647764
"IGHE",0.0745514008378858,1.84276891715044e-09,0.047725870419477,0.0280472956758231,0.00298086931865472
"IGHG4",0.0604583440065998,0.0287352682680182,0.341407850002489,0.0015653280922742,0.0693740724336161
"IGHG2",1.85522639033919e-05,0.0457262119737224,0.474237225309658,0.00247639371373328,0.00308918162648996
"IGHA1",0.410032883673527,0.68663121805758,0.0880942413252501,0.00113732931813299,0.00176747141711076
