"","LV1","LV2"
"AP1S2",0.836195289613862,0.140191191718258
"EXOC7",0.492998949371547,1.02828585026108
"COL18A1",0.503396518844865,0.527194671338784
"PTTG1IP",0.702237130498152,0.71358993625677
"DAZAP2",0.346419844255041,0.920330475794201
"CRELD2",0.720302680916292,0.83733863185825
"NELL2",0.623881301754072,0.662796072750689
"TMED9",0.78664080405304,0.636077949419863
"IFITM1",0.29360114737421,0.160551916930177
"TMEM222",0.646711029246866,0.748879584373949
"SBK1",0.343363119331457,0.698048651276509
"TMEM63A",0.611671610240121,0.511115085750569
"ZFP62",0.96948841814253,0.219360172773851
"ZNF700",1.05861627925009,0.215271169736142
"CD47",0.930663709314816,0.273733566210474
"ADA",0.389776398427734,0.779493971261952
"PDLIM7",0.341466481238276,0.811526944286674
"FLNA",0.0980979543294549,0.898336235233876
"FAM3C",0.881759846863024,0.328858467067312
"LAGE3",0.550596697591176,1.00561070683839
"LRP10",0.433478322441236,0.759514250184827
"SIPA1L1",0.298849924689566,0.740881490027042
"MPZL1",0.456553357203925,0.528314212107425
"SFI1",0.646372139439462,0.752842611397016
"GET3",0.207385208569478,0.955483736669991
"WWP2",0.272152114180187,1.22579511925973
"KLHL9",1.02497661338788,0.158908926767893
"ECI2",0.650853799425562,0.964983631529191
"CD3E",0.45218831225252,1.0269049281053
"PJA2",0.993576422180822,0.302373229635214
"PSMB8",0.338468446575218,0.354233150520604
"SDHD",1.24573898969618,0.239442036159381
"LST1",0.463846398088784,0.527638523563435
"TSN",1.02488801989093,0.560740948948807
"CPNE1",0.47286479332682,1.20053663407969
"SMIM30",0.94836999015743,0.16937186167739
"PLIN5",0.628186316356152,0.389115838065792
"PLEKHM1",0.465484983767113,1.21954915162519
"ORM1",0.281940585650739,0.186138368284455
"PATL2",0.37558638748142,0.26554978706159
"TMA7",0.636823200184215,0.0478899749164605
"TRIM26",0.222874632292242,0.69006954979707
"WBP1",0.792834847641426,0.546051304568071
"LILRA4",0.28100545764379,0.446281446303836
"PPIL3",0.918980665225664,0.19505887283143
"EIF6",0.207886834961134,0.984903405769616
"KCTD7",0.894686589251415,0.441433736282567
"MRPS6",0.726579618295237,0.776197013253025
"ASPRV1",0.184011565313406,0.267887404394197
"N4BP2L2",1.16961583984962,0.171586653979461
"LSM14A",0.681231224992184,0.787773921255672
"INAFM2",0.502193187925012,0.68706309632666
"ZNF865",0.512844013925286,1.32353066583444
"TMEM176A",0.305954716782185,0.4033290599117
"POLDIP2",0.365853278324636,1.22865623327651
"UPF1",0.249305728661695,1.16997680849165
"MCUB",0.957667267106361,0.346552851913626
"SPPL2B",0.713993936580669,0.720595097625943
"CREBBP",0.37707190449291,0.852400569249935
"JARID2",0.525508167977425,0.886569904906642
"RPS20",0.777207753443493,0.232326127048118
"ZNF207",1.09966974779812,0.48148773349641
"NISCH",0.903198389974843,0.754019218129116
"CD4",0.295950672435219,1.01368956579354
"BTK",0.728905542012313,0.547398610635494
"LYPLA2",0.178152799569786,1.06380265356227
"APBA3",0.66520555666623,1.10523057296864
"ALOX5",0.299368185584909,0.485305871061464
"CALCOCO1",0.697515294317042,1.08886921887872
"MARCO",0.243135069520825,0.307663195774968
"RTF2",0.445627770647146,1.11271241794921
"SLC45A4",0.771749263785075,0.498647607073698
"BIRC3",0.903789976224884,0.199739264854162
"FAS",0.681938290468766,0.0814365394605847
"BTN3A1",0.66133869749777,0.493436498877373
"SH2D2A",0.265870296620288,0.688983085266142
"LSG1",0.611409995236786,0.60915957300333
"AP2S1",0.250489239465315,0.790463718308858
"RRM2B",1.120003085553,0.155690644526835
"COL9A2",0.482571637958817,0.321280194202045
"FOXN3",0.544299525041563,0.844789372759795
"GDI2",0.647376903178824,0.625976507532501
"WAPL",0.929334130898687,0.493596208995915
"OAT",0.590925662852702,0.286965281341635
"WDR18",0.380577631963986,0.88968019513292
"ANKRD44",1.10251348774264,0.268024367584675
"FECH",0.088264281620556,0.148184566925204
"OTUD5",0.304283942085874,1.17695464866781
"GPKOW",0.348212288003137,1.30731960691626
"GRIPAP1",0.28965472383593,0.72468783123514
"RAB27A",0.71442792631151,0.319363100998802
"HDHD5",0.820170275880879,0.712027352800814
"PABPC1",0.623725277035194,0.988053198215134
"PANX2",0.554732757997927,0.687165380116966
"ATP2A3",0.641365618495123,1.24179106181446
"IL4R",0.335878811476306,0.155414256928778
"LRCH4",0.728197083298993,0.979147102345573
"CST7",0.220151985112759,0.280528907362095
"LAMP3",0.058006962803624,0.0148144036295608
"PPP2R5C",0.690622435907626,0.452070006937069
"NRDC",0.471092027865358,0.641110623114056
"VDAC3",0.813826541313317,0.729582597061269
"PCNP",1.19249937233947,0.165022182077899
"TRAF5",0.846507375988853,0.460046341225847
"RNF13",0.886545798000046,0.106632226682775
"PLOD1",0.328798276606658,0.848419963579263
"CYLD",1.0901015139487,0.33399479289041
"CHMP2B",1.08241397961196,0.265630727426967
"EIF3I",0.743633101636258,0.767177124942851
"NCOA1",0.287924472318213,0.726123788103634
"CD59",0.423416417499154,0.104042939603539
"FCN1",0.316908176950276,0.462186509810076
"BAX",0.483815580297208,0.896332054082458
"SH3BP2",0.662616299780189,0.344780805143756
"ADD1",0.325754333261602,1.34227536246651
"HNRNPC",0.851734647813878,0.366860301829117
"ADA2",0.186911596199856,0.659234428576833
"PTGS1",0.175257664181855,0.850867849734597
"NANS",0.466396389237371,0.581862962543211
"IL12RB1",0.386862283605308,0.635092825020988
"PSMD8",0.415556040203328,1.03424943510215
"TBC1D10A",0.786724171346752,1.1055804363265
"GTPBP1",0.174926432782573,0.364339314967436
"PPP6R2",0.782659736958567,1.12946785901823
"SUN2",0.480536712447043,1.09495656703208
"FKBP3",0.842430573073214,0.204164916666598
"CTSG",0.0729920369597821,0.117866410257404
"ITPK1",0.371266370289272,1.04833445782484
"ERH",0.818904885880572,0.217465545764459
"SRSF5",0.894412991638775,0.623489941392047
"EIF5",1.1549808522105,0.248111353184768
"APEX1",0.909636182576102,0.970870608089861
"SRP54",0.660614365385705,0.796451558022422
"NFKBIA",0.422464547671447,0.655977872104328
"REC8",0.303895845627569,0.399580002356877
"GMPR2",0.667840668590578,0.357141940262845
"MYL9",0.0871320784546757,0.403349829246778
"NOP56",0.481173176407277,1.13138218477183
"MAPRE1",0.566455244395721,1.15859691457692
"CST3",0.289012053358081,0.697486023276387
"RNF125",0.823152800004178,0.764831847351368
"ANKRD12",1.08429694158774,0.186125050152269
"RENBP",0.232847792868307,0.751404495383496
"FMR1",0.876285654898154,0.208863224658274
"EMD",0.415898939354821,0.962558848152783
"SMS",0.92506774554752,0.757180890793111
"TIMP1",0.224950535887467,0.844670587044914
"MAGED2",0.409526170664187,1.12765527069271
"RBM3",0.835307654788692,0.254828901050743
"PBDC1",0.803018164519595,0.435236567123392
"SUPT20H",0.96561542704674,0.286386025617951
"MRPS31",1.0255736169008,0.25841520384376
"TRADD",0.64465536729822,0.820091909819301
"LYRM1",0.370959883042788,0.0873840363983822
"NUTF2",0.541972983070237,1.07663030901089
"N4BP1",0.309434072400975,0.535668278802245
"USB1",0.379683236780837,0.471992345800731
"COG4",0.596307246323098,1.01115525933863
"SLC7A6",0.721524773321843,0.509482930414394
"AXIN1",0.62541020063551,0.905650744431446
"HCFC1R1",0.388482644997045,0.922034288982289
"MPG",0.754924901724992,0.650805778350628
"GGA2",0.661141117596507,0.707125938142489
"HMOX2",0.636382369200094,1.22787893922957
"DNAJA3",0.782030787384142,0.785727234694069
"CDIPT",0.253472403351777,0.912760508707748
"CTSH",0.612887156193846,0.585060081517301
"VPS18",0.245744247024712,1.38141495225683
"ZFAND1",1.02540939264028,0.110935897498074
"NBN",0.45908678334203,0.0860205720443777
"NDRG1",0.297282423635548,1.07209832378825
"GSDMD",0.502892827063036,0.453022281786937
"NUCB1",0.155509722126949,0.526070626905517
"STX10",0.696292530276089,0.541629291210204
"RETN",0.138735676668341,0.189063985804222
"FCER2",0.368119659386501,0.468092259312908
"TLE5",0.674892243934166,0.950214715453324
"LILRA1",0.585652315436664,0.858890525529541
"CAPS",0.701995390307924,0.655596753846393
"COPE",0.318083598323816,1.08691876453835
"KXD1",1.06535255300716,0.800171077134141
"PDAP1",0.542340199417166,1.26164689194788
"NUDT1",0.740662632307641,0.590421484146076
"BCL7B",0.776997601796165,0.774744083303253
"ZFAND5",1.01548460861668,0.330678769003678
"LHPP",0.231893051492506,0.883790722484295
"DHX58",0.132600720124308,0.0817392105224215
"ALDOC",0.29297835663951,1.15124449766378
"CAMKK2",0.528420837294012,0.495337957559497
"ATP5F1B",0.344538415274099,1.13646147232336
"SLC38A1",0.826225178762432,0.412435668989411
"ENO2",0.728235949238755,0.797134137085311
"CEP85L",0.87235726574487,0.146462039982598
"CCNC",1.04490115000961,0.161388691753925
"TRIM38",0.402471816501992,0.161955076982463
"CCND3",0.256203405370771,0.932545062139025
"DAP",0.264380821321368,0.884091716861478
"TTC1",0.373061759463962,1.08745614137619
"BRIX1",0.980260137413063,0.243211444241283
"C5orf15",0.968497404794126,0.467871507361448
"MACROH2A1",0.538283851729671,0.771764302784768
"KAT2B",0.666016265553493,0.143643769606885
"RPL24",0.750565733489043,0.213213109778531
"ATP6V1A",0.462182408435344,0.79416665168704
"ABTB1",0.541025694216445,0.854642680307327
"CISH",0.47063745737709,0.516312973078215
"ABHD14B",0.566605290538176,1.07865629794275
"VIPR1",0.700214325676644,0.757674227326454
"DGUOK",0.699186835651407,0.665593424244472
"ZAP70",0.719694525061272,0.814119326093445
"ACTR3",0.887113581139792,0.448972426537577
"IFIH1",0.143355548577867,0.0485320159102641
"SF3B1",1.01076228591254,0.102841891642033
"IL1R2",0.590135587366424,0.507185536888055
"HDLBP",0.222172627585487,1.38140847912452
"PPP1R7",0.352147606878805,1.26526301463021
"STK25",0.915263370904851,0.869814170788211
"HPCAL1",0.142665342304499,1.02003034548093
"DARS1",0.836332301190182,0.417324179912663
"SRSF7",1.06294771181714,0.202942137605811
"COX7A2L",1.15578273283117,0.247305567294035
"SCP2",0.935519371393642,0.459395756229238
"RPL22",0.707455815438979,0.395855460857422
"AMPD2",0.662761686922929,0.843504077255601
"SRSF4",0.484596116995222,1.3803040020572
"ATP5PB",0.93753960536943,0.307216480226574
"HDAC1",0.546969325661812,0.97417170490758
"RNF19B",0.313928242826493,0.576229881293074
"ARHGEF2",0.402119532616649,1.2438135959304
"SRM",0.435991661323184,0.981422751639224
"MIIP",0.449860515473527,0.611066774700662
"NCF2",0.405590639742297,0.694034108006522
"WLS",0.365009024334888,0.486141267967174
"KIF21B",0.558236244171459,0.657363633522693
"CD48",0.910363781991973,0.0828138401588597
"PADI2",0.353473709745088,0.674097604086151
"GBP3",0.479493602459932,0.173480410752053
"TMED5",1.09957004338623,0.141284447156317
"PRRC2C",0.478767022098081,0.670727988412588
"PRDX6",0.142057110881851,0.556132809744521
"SYF2",0.862205873115573,0.272778950937987
"NENF",0.882410861564244,0.528529776235686
"RPA2",0.822545370425823,0.784523986037457
"ESYT2",0.540355231739475,0.611200320000793
"CTSD",0.18023480993625,0.767090062294461
"SGK1",0.796884076278399,0.793665052106214
"RNF146",1.14348824538492,0.173058728513583
"FBXL5",0.596223118644954,0.191653275432749
"VAMP8",0.984498039705638,0.23064993279282
"CCND2",0.720353504744433,0.797614362285694
"RHOQ",0.811332820002189,0.184901875634361
"GNA13",1.1405737239321,0.388764623767065
"CYSTM1",0.13589040319528,0.0745376386133569
"TNFRSF10B",0.874261062306549,0.317750165905906
"FAM117A",0.182497303859566,0.381215096964453
"ECHDC2",0.817647674098894,0.864279676793142
"CAT",0.451769629169165,0.331876898001067
"PDS5A",0.597273786906645,0.619112401871696
"COPA",0.197849179529177,1.28811795337634
"HVCN1",0.540426641148254,0.678406419955563
"G0S2",0.104671220717031,0.0563989699697756
"KCNJ2",0.71178565370401,0.0778063197835189
"C4BPA",0.108066614009126,0.0448754758748707
"RNF114",0.89942225109424,0.615780983292539
"BBS2",0.506694364690969,0.602450339724788
"PTGER2",0.770757852975213,0.372951467979189
"PPP1R12C",0.607689656772665,0.640304200949631
"MBOAT7",0.309369029682846,0.798554811665154
"IL1B",0.204564436342966,0.165397983345493
"SNRPD2",0.674999652795963,0.18432033916176
"MMP24OS",0.162572787079293,0.720858068298127
"UROD",0.323464568611364,0.54609511715742
"COX6B1",0.353037505445578,0.5828302493792
"TIMM17B",0.562810407654119,0.557469457648451
"FAM78A",0.624782574712774,1.01617706017687
"MAP2K2",0.286932463161737,1.09590475442254
"COX7C",0.730009289368747,0.0895337032987156
"TMEM175",0.854875409852251,0.769770135151334
"PIN1",0.78743153150275,0.623725397841685
"KDM4B",0.445624380236162,0.79128263971878
"HIP1",0.413150890828255,0.649519877990298
"SDF2L1",0.335154327912856,0.454832636167673
"APOL3",0.408835869762804,0.568530508020778
"EMC4",0.944695305902339,0.549311887414368
"SNRPN",0.805575188967161,0.970101362454222
"PSMG2",0.823308865789208,0.837068273978073
"WDFY4",0.317351816502064,0.708383999551811
"CLN6",0.266979910810976,0.62964467729673
"RPAIN",1.044028314553,0.246234186353121
"NGDN",0.876724166431204,0.208890176724591
"RAB2B",0.33105457308675,0.294195136021713
"EAPP",1.16333054685148,0.39267888420367
"MIS18BP1",1.05558606089567,0.318143500295779
"DAD1",0.525217256641137,0.559121035766486
"PGAP6",0.582003508337969,0.842382236602952
"NECTIN2",0.109822116151955,0.235234017769602
"NSUN5",0.619506890061099,0.98092618004832
"LSM7",0.830554500883813,0.23877811932249
"TRIM28",0.348922912462693,1.23593589618296
"METTL26",0.417661813972567,0.655497674192929
"YIPF2",0.413970808084683,0.86480984264557
"COX4I1",0.771480958853551,0.425595335550337
"MRPS25",1.01208499406313,0.294652859213032
"PSME3",0.371887961000526,0.991100645328079
"TMEM204",0.56761868993527,0.590473073388808
"DNAJB1",0.26673724591633,0.708730272094096
"EMILIN2",0.236806367399324,0.639475559611035
"ZRANB2",1.00538019117313,0.125389684825778
"KHDC4",0.937441163660461,0.338391517604499
"MEN1",0.526888339978658,1.04463905403578
"PHC2",0.373289175873582,0.728402840216138
"NAT10",0.362905501330874,1.0071868744866
"AGAP2",0.566984792596834,1.21641256559441
"OS9",0.308283077233842,1.07448482173068
"MICAL1",0.601453516088116,0.661808147763301
"DYSF",0.207828192199805,0.357726884804129
"NPL",0.582365197534763,0.598286981762151
"KDELR2",0.686225537723227,0.837279690679676
"BZW2",0.88584381479679,0.714409998742764
"MTHFS",0.758005359041913,0.37888119126046
"TM6SF1",0.863549865595,0.302939998218003
"RTP4",0.154506229802182,0.0551229218349949
"GYPC",0.20375749758866,0.628600612320421
"NIPSNAP3A",0.946790659243967,0.114825475495083
"NIBAN2",0.310852073213664,0.909866342508956
"TMOD1",0.112240637489494,0.303647569117385
"DMAC1",1.09572720330351,0.208305125954213
"RNF144B",0.799381963967226,0.620600367569945
"ARRB1",0.454171515903924,1.05159956759822
"MRPL15",1.0134376289576,0.3044023664229
"DDX60",0.184486880437111,0.087070339561534
"RPS24",0.583750610713955,0.0325565301026867
"GABARAPL1",0.810764396484126,0.570808488276015
"RAB20",0.230063265245323,0.346220134954255
"SLC12A6",0.4667242307919,0.518601819304968
"USP3",0.757273383243352,0.808844167169603
"NDUFB10",0.436875838527277,0.784763659779372
"SLC14A1",0.16054862079326,0.169746421277319
"SAT2",0.482674220660746,0.558219868266675
"PFKL",0.282429808738944,1.11622798414643
"IFNAR1",0.507548723775466,0.379665386833079
"ADAMTS10",0.609500519782484,0.491398237406664
"PSMB6",0.671858243301008,0.650138065828966
"RPL11",0.617566345459111,0.094331509043828
"EVA1B",0.443743935182322,0.61656069346878
"ATG3",0.857333124834108,0.0468264442733491
"DGKQ",0.560546639731308,0.646700258828451
"BOD1",1.00352822464787,0.183140894874124
"DYNLT1",0.442320661523413,0.107382603285295
"GNA12",0.139249047464778,0.509114418272906
"NONO",0.562287272863172,1.17779701075613
"ATP6V1B2",0.385861212119655,0.960335747187094
"PTGES2",0.780173766549027,0.881226114299994
"SH3GLB2",0.289369523302083,0.509599986182187
"GSTO1",0.854404937716356,0.474813487900181
"EML3",0.503147911685166,1.1376260756145
"ITGB1",0.649245078343662,0.477417815704993
"CDC123",0.704761062381028,0.830329188815441
"FAM168B",0.623541903274698,0.998018994461944
"RBMS1",1.09960430479267,0.277983420678676
"PIK3AP1",0.24018417498058,0.205244364214548
"RNF20",0.367119821086495,0.994808160536942
"RASA2",1.01573689335303,0.238874027369014
"MAPK13",0.775416777471785,0.513150502245524
"UBXN11",0.760132729567333,0.471726953448947
"TPRG1L",0.496194724728956,1.24609947020312
"B4GALT5",0.38267864658489,0.305933670324799
"DUSP23",0.637562048893075,0.702649998337805
"CDA",0.271175345312428,0.669362094691183
"CCAR2",0.278141718297121,1.1829723683699
"SON",0.777121548162369,0.746385329313985
"ADIPOR1",0.153603633780796,0.411882820727476
"THEM4",0.71896331750262,0.574944168280845
"GPBP1L1",1.1139966880359,0.547435827173403
"ADGRG5",0.31467799142912,0.499749265021496
"CTBP1",0.73315372464931,1.03159284681055
"ATP6V0D1",0.381059375047582,1.17607770055941
"ABR",0.487604284002109,1.12138868215369
"BSDC1",1.05565296995163,0.609588417167552
"PDXK",0.525557588954395,0.804298924247652
"G6PD",0.312670065713461,1.27331298433982
"CD3G",0.841603118280611,0.605277857803301
"VPS11",0.320007503800418,1.22649177039512
"ADAR",0.205751461961425,0.348744643252996
"IL6R",0.489230458437876,0.801174723127803
"CRTC2",0.450340936346338,1.27169827111952
"CCR5",0.418282017659993,0.368156274190582
"PPP1R35",0.912354815261584,0.402194701214859
"IER2",0.297679058605343,0.575963613796953
"LY6E",0.0835389287556447,0.0952633479275774
"SH2B2",0.318701980022292,0.700825101648179
"MAML1",0.760125179074842,0.632745636281646
"AP2M1",0.179926816374117,1.07617987413893
"IKZF3",0.460574800319347,0.611552967199675
"TREML1",0.156195558248477,0.658086304121456
"UBXN1",0.432644024968278,0.761546479417761
"SELENON",0.403028441474738,1.08792218682004
"JAK1",0.219478212747811,0.937312813539518
"DHRS3",0.600772701958405,0.891751701355411
"USP1",1.11329076393326,0.160138013708583
"NCSTN",0.296108795333807,0.807079377647505
"OXER1",0.414240720138946,0.616812191642849
"FCMR",0.541393473023268,0.697057678628601
"CDC42EP3",0.719590490027993,0.393357680530827
"S100A11",0.307776634007738,0.744566028030018
"PBXIP1",0.500706783315086,0.993888174845377
"PYGO2",0.742988847230338,1.05931654718041
"HIPK1",0.677745099507207,0.536191026261625
"TRAT1",0.825213432656045,0.130847269607137
"STT3B",1.016404397611,0.246722701958317
"MNDA",0.677797115545799,0.368940695051328
"THOC7",0.884944343845061,0.319681897714756
"CCNL1",0.964200909504555,0.154582603840649
"MTMR14",0.408983706564335,1.34822066708618
"CXCL5",0.123817372377983,0.205776474171688
"PF4",0.269044531804123,0.631309280535739
"CXCL1",0.642788834609396,0.296542854802382
"CPA3",0.377049224490857,0.324769939686595
"WDR43",0.854765017665094,0.348985608260057
"SHISA5",0.185643874339187,0.339546107030174
"TEX264",0.687282927954303,0.858162265609271
"HMGB2",0.977860034752567,0.0239018557124754
"F2RL1",0.54531637611115,0.527001881698351
"SERINC5",0.711320788296764,0.405827782688925
"ERAP2",0.687149179592589,0.468250939357172
"UBLCP1",1.04888081136071,0.29210952595937
"PI16",0.266848996515315,0.371984090208664
"STK17A",0.980131378921255,0.616117401998947
"TRA2A",1.06376034709038,0.263288203287129
"RPS14",0.714939947626306,0.22926536742152
"CDCA7L",0.432543609887695,0.479139298430571
"FASTK",0.702085069465055,0.820065164534862
"COX6C",0.624296495306653,0.0655873224726604
"PSIP1",0.963905267238222,0.330450623284498
"SYK",0.416259414837129,1.1052263140382
"TMEM71",0.906212931935458,0.321733608794035
"TCP11L2",0.6301963981764,0.279597344723101
"WBP1L",0.599599429327221,0.868664401252222
"EPB42",0.148132438373038,0.305776227179106
"TPM4",0.39529700931401,0.79048840998396
"DHRS13",0.322152137904064,0.326385502941034
"C19orf33",0.249640416127077,0.432988993200325
"HDGFL2",0.354521453216841,1.4069740712497
"ATP5PD",0.62119454122668,0.454964207894063
"DDB1",0.184242498660356,1.34318427701983
"SF1",0.336535613994487,1.11005972681398
"RNF187",0.329427031090971,0.848860725864111
"INPP5D",0.449818673842028,1.14042065789194
"TMEM129",0.993957385644281,0.897135219469381
"SIGLEC7",0.279070512432636,0.874997766342812
"MAP2K1",0.561418610446385,1.12754103806367
"GPS1",0.500404252710024,1.21527852886961
"RAD9A",0.395233831807698,1.01143414637811
"MUS81",0.918233783538389,0.685761386972225
"LRRN3",0.530179398165312,0.491203911179313
"LARP7",0.98080778027955,0.104780667055929
"ATG13",0.350105597544525,1.37677906847288
"RUVBL1",0.353565373560322,1.111737002818
"CLK2",0.709035222671731,0.768816226293555
"SGF29",0.339536993290345,1.1152816562131
"CD19",0.577183357245222,0.51457187388578
"AP3S1",0.972730950382964,0.181429804778154
"GRB2",0.425274689608085,1.08691728680262
"SUZ12",1.08047248940987,0.208156094232029
"KCTD12",0.814555688045721,0.409321718191335
"FARSA",0.32284584311867,1.1850332895283
"RAD23A",0.205763503801303,0.606174123002245
"CIITA",0.655947686970018,0.42654279721238
"MTURN",0.405189255688932,0.612595175499509
"H2BC4",0.381128810908286,0.335997476189073
"PCGF5",0.164928202038683,0.218008344188056
"D2HGDH",0.654155603121404,0.757381855926303
"METTL23",1.01352611934976,0.620436546004982
"TNRC18",0.467870378132553,1.11763149469441
"YBEY",0.702454894915075,0.671715441648698
"CAMK1D",0.435357103224177,0.610633641152311
"PPP1R2",1.09067483772812,0.373026437809609
"TOP1MT",0.362912988093555,0.429099545678446
"STING1",0.369738795773728,1.10911120810483
"OSBP2",0.0697903287398413,0.22672107248924
"BTBD6",0.892586083693216,0.702427080748647
"CDK10",0.72790052684336,0.903234226215674
"TMEM179B",0.435255520191307,0.771818562955838
"TOR3A",0.742062536093755,0.487254091555146
"RPS23",0.673392609368785,0.29695779094542
"ARAP1",0.399565164607853,0.942140534945649
"PRR5",0.232134886685779,0.416682634962937
"GPR141",0.312373150567574,0.195946368124991
"SIRT7",0.87590046100208,0.839448318050166
"PDCD1",0.287810920339404,0.298200300178062
"H2AX",0.350677680102637,0.719537652363154
"RPL14",0.720386627628726,0.613734619552496
"NDUFA4",0.878405743319927,0.155760786102918
"SF3B3",0.0951071398806612,1.27947831561526
"ZNF33A",1.10102214799746,0.318166929327641
"RRP7A",0.362620871596163,0.617755600270422
"BLOC1S2",1.0057822444741,0.0994279617127622
"STK40",0.379597847369676,0.852452705185989
"SUPT5H",0.204895635525716,1.22225625048568
"PPIA",0.891819926071575,0.464127192894554
"PRTN3",0.058039201164104,0.0926538209580378
"XRCC6",0.240123522663164,1.33630825719128
"AMZ2",1.01055844666301,0.588171614478814
"PPTC7",0.978961982179965,0.287797881278488
"WDR45",0.191260378987638,0.630906564274418
"METTL9",0.400262321473062,0.176680026528352
"C5AR1",0.32634419769476,0.699121259955738
"STMN3",0.705922620964518,0.63811738591315
"SPN",0.309909554900237,0.729326113100356
"ELANE",0.0613421980128675,0.152148713751397
"S100A10",0.31575299974663,0.739749896407354
"TAF13",0.885860073521313,0.0904628078726424
"GPAA1",0.538379749559942,0.964536945101591
"FCHSD1",0.32449380349276,0.350588350911842
"RPS4X",0.872890492992987,0.794063156847696
"DDX42",0.678175957820327,0.70525208847901
"SDAD1",0.754144553708513,0.892162677345752
"MT1F",0.4924468183893,0.611974312605991
"TXNRD1",0.44645640615005,0.536343816183169
"CALM1",0.41299164400169,0.967125831077971
"LDB1",0.882312959255429,1.03492417434469
"CES1",0.249020005516505,0.482049802482565
"DCAF12",0.116809896155705,0.27768634621171
"MXD3",0.764077338265196,0.287037221901456
"SIPA1",0.292545084244502,1.15561961167135
"DDAH2",0.359420621232292,0.386259967744175
"FIS1",0.302661850678656,0.356251770459324
"IFRD2",0.773174974983372,0.889196959729427
"SLC35E2A",0.612216678086664,0.521310451427277
"RNASEK",0.308801093115247,0.807904207576511
"PPP3R1",0.519638587585373,0.867933848323915
"CCNL2",1.04564999078278,0.472837133821347
"UBA52",0.104511727885782,0.371909842962673
"NAIP",0.464659293955144,0.266995347801389
"TMEM158",0.151297334498043,0.273544747295899
"GPR162",0.325950680671759,0.322728917803812
"SIGLEC14",0.185791898742035,0.197009715559319
"BRK1",0.771367520369827,0.467570318988628
"DENND11",0.581342311822989,0.284703514552912
"NCBP2AS2",0.833701062047699,0.348349009252095
"DPM1",0.952749066547359,0.125170995661109
"NDUFAB1",0.877599791709071,0.36051031157508
"FBXL3",1.03955445800688,0.206538973415922
"TSR3",0.602863699716825,0.88524639816579
"ABHD5",0.610369800039235,0.409830460722834
"UFL1",0.987174877613025,0.238006475339278
"CD74",0.428770614945955,1.17319003936191
"UBR2",0.566761275173774,0.63790244722345
"VIM",0.306461415530922,1.01186924902452
"CD44",0.401835979289161,0.474025587015593
"BCLAF1",1.06904425207182,0.313084754832962
"BAK1",0.334796245489616,0.472554894829241
"GRN",0.125294456563102,0.483505132802803
"SARS1",0.182299127563481,1.24049762701326
"RANBP3",0.531004406519617,1.30683410954742
"ADSS2",0.755163988237169,0.757198915903749
"TIMP2",0.373174880546332,0.907515171728835
"LCP2",0.30189240343847,0.57298027827284
"POLR2B",0.847157783209798,0.59967622804797
"TPR",0.566557037607954,0.809543785671789
"HEXB",0.849614964799352,0.560615141847239
"ANAPC4",0.975446313500064,0.329927780225586
"RELT",0.769927107737848,0.520526272154688
"ZFR",0.937813088619381,0.533472439787565
"FLYWCH1",0.796360329256169,0.733038658034495
"HAGH",0.186323093016494,0.430328114356771
"RNF4",0.390883604817753,1.28527702829438
"RFXANK",0.420875923157572,1.03725682963248
"CTSA",0.159398730740448,0.785198625699419
"SUGP2",0.865192379655931,0.44496450171903
"ABCA7",0.754102244873275,0.65027793574551
"CHI3L2",0.590698284009045,0.482485636314854
"TAF11",1.13266471548627,0.244064313932074
"ZC3H15",0.883552822442773,0.142021747173997
"FAM107B",0.994372057434006,0.484907780745491
"MTHFD2",0.815474773195204,0.137105181938567
"ZFAT",0.0122809514810265,0.0591360960499086
"TNFRSF1A",0.334882032762326,0.603140177018342
"PPP2R5B",0.311453965829519,0.519383508842231
"BCL3",0.311005598552655,0.569335983131372
"KCNAB2",0.362894928503327,0.934491850133138
"ATP1B3",0.458867696484457,0.633015378277128
"UFD1",0.951723844071864,0.496843347292462
"DGCR2",0.592111396108447,1.0702506362681
"GBA2",0.66999437426065,0.738941961267046
"WDR1",0.24007509897365,1.30602862741344
"FAM50A",0.479627995769618,0.786720081333882
"ACAP1",0.628991744776143,0.894479782643279
"PTGS2",0.484323790622402,0.0678667662854532
"TSG101",0.283626476124963,0.659772820771299
"DYNC1I2",0.868599648529292,0.630587885886905
"SIRT6",0.319833499664301,1.03002642750746
"SMARCD3",0.577118998659912,0.504869261272688
"ZMPSTE24",0.99535944133182,0.355626151801505
"B4GALT1",0.556471415923797,1.14193851366917
"LPCAT2",0.456771250379821,0.138745343790786
"GNAS",0.1268401161661,0.759521251504863
"PABPC4",0.640887876456411,1.06357922439107
"BTAF1",0.973663864170195,0.13793294480424
"BLNK",0.602403175928843,0.501575033582747
"TIMM13",0.660861751823481,0.579045691052426
"SNRPD3",0.995760889517495,0.846622877059072
"PPM1F",0.872783423693185,0.641741274757561
"SH3BP1",0.187057756121574,0.96458234316082
"ST13",0.268536575993649,0.484955884982405
"DHRS7",0.887592329253831,0.716602698819664
"CHMP4B",0.389788808305294,1.21109247946325
"PGRMC1",0.449714101173402,0.496343153051362
"RBBP7",0.682013089521683,1.06863008261536
"RUBCNL",0.593465204750312,0.541665574016599
"TNFSF13B",0.209891201527017,0.0192749211002019
"OLFM4",0.0607063316922641,0.107817661080237
"MSLN",0.0602536580784899,0.0570862588868596
