"","LV1","LV2","LV3","LV4"
"RELA",1.2319043851923,1.20338036487785,0.439640317079315,0.0744345923404291
"RELB",1.29127814142213,0.625601144794468,0.130952730331445,0.149214199026144
"RFX2",0.837581423679078,0.115726689619402,0.145681384558041,0.138513794183076
"RFX5",0.187325676373027,0.613859464576027,1.34592085897135,0.74333476990668
"RORA",0.0817006590583002,0.204354890118213,0.954462506124302,1.01177269456806
"RUNX3",0.235965959718932,0.747592688368937,0.656147296859287,0.104031882003214
"RXRA",1.61893184897819,0.405855366793742,0.332974615249763,0.0545874937382478
"RXRB",1.09672840398092,0.789417915581773,0.754674715683775,0.54656179646215
"SMARCC2",0.861409468621648,0.908523682936639,0.932365628915455,0.120228656178266
"SP1",1.19948335354973,0.00889768720643594,0.308991278505415,0.334305373927547
"SP2",1.43993932070398,0.747531769303426,0.721201666576519,0.0925034690549549
"SP3",0.285390045127307,0.00646870440713155,0.574027051858578,1.26316187942559
"SPI1",1.77489577294585,0.415265004800605,0.0700646408556434,0.143937103717363
"SREBF1",0.714398687845777,0.726189742057342,1.0555955184198,0.342084618392384
"SREBF2",0.479109447180645,0.860704555841698,1.01186187848344,0.192726904111357
"STAT1",0.301321241282051,0.0136203864926403,0.368713855153146,0.000595702778414135
"STAT2",0.241484397997758,0.0191654324732071,0.196088239024088,0.0427021482928041
"STAT3",1.5212409198832,0.203180098746625,0.28062628018081,0.164469254306007
"STAT4",0.151417259888805,0.760108459305515,1.10387965479588,0.564398456735174
"STAT5A",1.08968377519335,0.407870844909878,0.484486895400899,0.0563691971066761
"STAT5B",1.02873060713448,0.0141929395551847,0.268405281476817,0.168191392690465
"STAT6",1.50202741799932,0.211608654395304,0.738452416803632,0.391576048195193
"TAL1",0.582570539180485,0.546113044975989,0.0574618399806377,0.0580619677254855
"TBX21",0.172858132201206,0.554723800391635,0.424118501195362,0.124364812865095
"TCF3",0.295716545608009,0.959654351244947,1.11448834618053,0.415675703255759
"TCF7",0.400727086089884,0.977478255586938,1.08299459821641,0.54347120469249
"TFDP1",0.281820245073084,0.153124260390715,0.0864628074310665,0.193760159130798
"TFE3",1.72796807392984,0.155482093352316,0.115090884518348,0.18167932248493
"TFEB",1.54902962049705,0.527886368924662,0.135589381924496,0.145870114819852
"TFEC",0.180888858272628,0.0125478136665849,0.0432152346866364,0.481856662733073
"TOPORS",0.653038834082062,0.0191208518556086,0.616045387797382,0.94788746281254
"TP53",0.494098473167247,1.21078302881151,0.874415679817789,0.0583728035600742
"USF1",0.784753238981067,0.235260985595192,0.238223767195323,0.56012275433987
"USF2",0.704577505003388,1.10495833228547,0.365793820798647,0.421958258733453
"VENTX",0.669801511181232,0.505764356662831,0.184510948693835,0.434561401958567
"XBP1",0.25599843860026,0.713901547691255,0.49911666808113,0.307435631813715
"YBX1",0.515819599848876,0.815209302367592,0.173782445246767,0.375593907462672
"YY1",0.865335572258007,0.496314947153924,1.50166737443811,0.500460495680208
"ZBTB1",0.0189568328656634,0.134838297760072,0.865871682761806,1.18172502117658
"ZBTB18",0.494099786354107,0.0321368752750168,0.541476507306037,1.13732488452456
"ZBTB33",0.0589858768756055,0.146307759815936,0.830963970549773,0.972285070678319
"ZBTB4",0.549821194012606,0.144999149170232,1.83172704372216,0.417531445512997
"ZBTB7A",0.716649707639078,0.786552976002457,0.972124261921379,0.14645395672516
"ZBTB7B",1.27966049146404,0.0944162768197491,0.208678235627577,0.438917341546884
"ZNF32",0.00725245579872404,0.455966834736337,0.303875249452956,1.18029570128794
"ZNF683",0.152138438980396,0.597899108748482,0.224214018671713,0.155947603339297
"FGR",1.42118416376851,0.069699049296587,0.159207147432997,0.325768501983036
"SLC4A1",0.392408425955409,0.344487059473151,0.00933237756214703,0.0907329363667499
"CIAPIN1",0.356197704686513,1.21159880699402,0.930946004699748,0.50918820828513
"WDR54",0.329134178880904,1.14487304040564,0.636150206781916,0.321660571962168
"KMT2E",1.01040501011241,0.185136449342351,1.47930348725045,0.572477983648919
"ITGA2B",0.536681680717784,0.491787522843546,0.00978171540665733,0.0224295857111619
"GDE1",1.10877380892021,0.272653219515265,0.133897519181589,0.394118405350617
"SPATA20",0.478735145113578,0.69362109935731,0.597275265984912,0.895430205660288
"IFRD1",0.696187992311584,0.00734728177026043,0.192126904428952,1.10791289955122
"PAF1",1.31084542709089,1.21347015657273,0.352833026264417,0.0727996303268674
"CEACAM21",0.614760446590285,0.944765335266696,0.781347518794477,0.977785175644867
"PTBP1",0.736932020328855,0.952079269973559,1.05105819970178,0.0614276939763742
"ALAS1",1.22051619498584,0.424614721087026,0.358113075273886,0.136350670268
"PLEKHO1",0.777313790458325,0.639983003297579,0.159084040411936,0.302630018746465
"RABEP1",0.201497535821228,0.3253310758266,0.986206130088599,1.0106282352568
"AKR7A2",0.563093945013484,1.59938986992168,0.52898068955379,0.430203469835557
"TBXAS1",1.28051997191541,0.204086420098955,0.128468129993593,0.311647444888756
"PARP12",0.174230472773017,0.0373392095146829,0.252059641529935,0.133115742916988
"ACAA1",0.809123443015891,0.285815523564306,0.0878140100383382,0.864751522003259
"LTK",0.332113043021227,0.643421063665285,0.308985312873081,0.418233648953877
"EIF4B",0.311411183757325,0.869757656960375,0.856849744527177,0.786266064754406
"SMARCD1",0.753134245910381,1.23961656308288,1.08310394149327,0.30409524722575
"CD84",0.0986466544569419,0.198844271288262,1.0387010549641,0.60345630341662
"THUMPD1",0.0667555417498899,0.307535141468153,1.30861873524283,0.951003260932421
"NUCB2",0.0827540140383691,0.461087306025878,0.450293068341708,1.06569497959487
"CPSF1",0.494837720552547,0.761230754810373,0.711057185577836,0.625451691446846
"UBE2D1",0.904295639890633,0.0066305954311503,0.189980975288193,0.590871714706827
"MARK2",1.50869066384436,0.37293722665026,0.320711434520894,0.186639154221549
"FCGR2B",0.472877833335235,0.0801589999632725,0.273708855806441,0.517983542830187
"ACADVL",0.679774070763394,0.868216217271958,0.353608927028477,0.289348749801366
"STK10",1.38402001193787,0.510209125268442,0.563626244006679,0.0989061803398315
"IGF2BP2",0.381101573552101,0.336101703275715,0.00638071316429126,0.0459156564328392
"SEC31B",0.179897595314198,0.506718686432406,1.1030389226814,0.7368333921418
"MBNL3",0.355387902843707,0.277636151789754,0.0613992585717317,0.137488131091859
"XAB2",0.701013236949697,1.34950871332212,0.527129896334289,0.127878634039606
"GNB1",1.63634479259814,0.907947719649847,0.485958472503876,0.291037849415077
"P2RY10",0.273177190632598,0.36222378216101,0.891236723831142,0.782905013374628
"ITM2A",0.049098908689199,0.429769655677627,0.471122394816552,0.766530259245084
"ITCH",0.930374428056549,0.0897546988806002,1.03144607878291,0.932623549437061
"MKNK1",0.803618902152857,0.0231443798508526,0.129546958070547,0.403907306633476
"XPO1",0.19083204873512,0.218667019541018,1.19263200515443,0.853984645479992
"YTHDC1",0.523102631065247,0.173763303399891,1.39010585553492,0.443173082216531
"NOA1",0.421116631938261,1.03404117286938,1.36183903548527,0.337966478047319
"APLP2",1.39919778766662,0.372785590507079,0.279004699917244,0.106762684489828
"CD82",0.909872830494769,0.201191353046229,0.170757241401382,0.135585212098606
"PIGS",0.882793472502748,1.10038178336293,0.812515295383346,0.0436612361119796
"DDX18",0.206425748271957,0.604610961788078,1.27005925847185,0.401333844163187
"PEBP1",0.312660182640789,1.17024386875164,0.982745796672747,0.29589921355843
"ZNF302",0.0686774857822429,0.267405514501799,0.592597364468711,1.42045198192272
"CDIP1",0.800787619776845,1.40860098624725,0.602526804765925,0.167279428586689
"GMIP",1.52059082627687,0.0151319617942221,0.340815117162438,0.184709556333939
"LAG3",0.18841479777466,0.606530098757109,0.395850693101286,0.0520716469483696
"MLF2",1.46176961118285,0.775212094695694,0.049955119645592,0.112492029060163
"RCOR1",1.18661107285607,0.00734072736994592,0.392607467160704,0.198167417997732
"LTBP4",0.165874582207825,0.888016587441476,0.551790483061635,0.362897191104248
"WAC",0.878207293949464,0.0572029536606218,1.27203799927761,0.642037135377882
"SMIM24",0.480755154460402,0.548803385349804,0.0049149387906947,0.0599844826630632
"SRPK1",0.53559877814595,0.00284394793610297,0.12670817421105,0.257669447488206
"JAK2",0.352964366954936,0.00608594483988248,0.478561168724952,0.607786660139594
"ABLIM1",0.349408385591304,0.675205246154783,1.21770346762818,0.465701612766564
"NDUFB7",0.0541828101062176,0.975721219686169,0.108954091028864,0.69283143237324
"OSM",0.71286139471804,0.033297524954193,0.237598102438795,0.172204251992603
"TFIP11",1.22771474894107,1.06807994037729,0.312656146194591,0.153318728655902
"MTMR3",1.22202444246741,0.0213121893402075,0.304089398032762,0.270931146131092
"APOL1",0.349051109468107,0.0249068512470931,0.113409854761038,0.0248657258627986
"TXN2",0.175398797852173,1.25835089718438,0.437739744993939,0.882541011903339
"EIF3D",0.209174237431143,1.27102543527861,0.600237300306402,0.650065517870704
"PLEK2",0.578853441376777,0.619777517363891,0.0576764169443453,0.144164721824644
"DICER1",0.886824895004865,0.0436756773797055,0.865271203370147,0.979926525478381
"TCL1A",0.349921997601428,0.485847648031932,0.604844240737527,0.526131039555583
"TELO2",0.154373464662462,0.758645078438039,0.78083447138476,0.720125851889393
"DCAF11",0.999007622878508,1.06519315105611,0.475275904119974,0.0996465685582216
"RAB5IF",1.03845876537385,0.0540704142821882,0.0421235191748528,0.904140417761413
"PSMA7",0.118938205683073,0.892505626180268,0.286177732610848,1.13705032216872
"HCK",1.55926862733516,0.152064945223346,0.0604173362975628,0.176692834112078
"TM9SF4",1.17749557254799,0.486264847374525,0.931622827142256,0.255963384287065
"PSMD10",0.196338372648522,0.506922297207913,0.522854378438789,1.29098491802939
"PQBP1",0.314422312486672,1.25663617447755,0.353434613537901,0.318933096299226
"PCSK1N",0.368508294954409,0.603673980085009,0.0303892472429909,0.0386810723050186
"GLA",0.9472365243464,0.598822769919023,0.107789206057512,0.393924794961513
"PARP4",1.12962541899349,0.257653645833697,1.06286923271598,0.0759192461029033
"CORO1A",1.54848033402625,1.06131559702699,0.265149126119359,0.195953546425751
"ARL2BP",0.167530002429306,0.91498550901239,1.33527732913525,0.720497146944782
"PSMD7",0.442863544026293,1.08609450115441,0.759528834340637,0.39515165500977
"NPRL3",0.596481128617365,0.743424742515832,0.0123990329781968,0.0184691524271136
"COTL1",1.42599370934335,0.823478049230929,0.163837023933701,0.0861567571123767
"STUB1",0.393544052945914,1.24498636715814,0.274789050723672,0.435712398279227
"MEFV",0.928570750012544,0.0114619784011456,0.116835528631669,0.170819256973658
"PRSS33",0.342387194054972,0.379085105263292,0.0100923118825406,0.183950251560889
"RBL2",0.461631751475057,0.312283562446817,1.43860495610612,0.64016110168684
"BCKDK",1.50986496110019,0.78665217980629,0.127230008735796,0.249943080558598
"RNF40",1.41718075694388,0.904278830048828,0.411955868155325,0.0620836743869897
"LACTB",0.512009496486869,0.0569799050724481,0.117003783019048,0.376161784043385
"CSK",1.55431768386874,1.11748760673199,0.203473818950047,0.109978845887678
"BLOC1S6",0.170993527658196,0.129328314508632,0.756361134721887,1.27612278602249
"CPQ",1.55289373233961,0.314136755408512,0.142463327384916,0.346060804354993
"DECR1",1.04481572738921,0.762700863884233,0.649383931301458,0.36969490817158
"IKBKB",0.562003907884043,0.424991657542934,1.48301679965046,0.667061963022361
"EIF3E",0.0297823803952916,0.494898144284288,0.448135654496605,1.3363063401643
"EEF1D",0.0728556338820488,0.847697232975838,0.407770408791106,1.22264664377492
"ASAH1",1.09752982071446,0.0479445009551979,0.175056219710136,1.05343288710513
"BNIP3L",0.203355800606518,0.0811304227120175,0.0810276039337114,0.112201130298294
"FCGRT",1.43851367858324,0.522422283551042,0.0991125556418636,0.397659381852581
"SF3A2",0.626728093470895,1.36863319204472,0.462705758428009,0.119984227016447
"SGTA",0.814339555292267,1.4335324320912,0.344168042456606,0.207315282266077
"LILRB1",0.392609389996311,0.178633710463935,0.28862615709333,0.246730969240504
"C19orf53",0.17470294095449,1.31433288105248,0.301353766692645,0.821996938771699
"GPI",0.627625439215518,1.18380746055872,0.367053537702835,0.081631246895178
"TBCB",0.194118192178728,1.30595969998839,0.363482141997336,0.592744208710673
"POLR2I",0.222348284313614,1.11042834407424,0.232779291878818,0.544728640854931
"PRKD2",0.811054128087363,0.292574527952367,0.254659795958124,0.0609357599982702
"CEACAM4",1.21637412156084,0.250602536617281,0.313158930099445,0.874955664693453
"TYK2",1.49856049327307,0.402958510119695,0.601853081167535,0.737932319536922
"CDC37",0.584568120886525,1.22901134022811,0.38768811070184,0.352529344214592
"NAPA",0.630022281284447,0.366431659413923,0.154452869729755,0.0273795119760856
"DNASE2",0.749937975809464,0.817578935964855,0.272024259443465,0.223750431181764
"PRPF31",0.603270990127954,1.57449824327783,0.446207703980956,0.43545607134311
"DDX49",0.63845010081793,1.65262438389408,0.558157082605047,0.549432586463934
"ETHE1",0.414537865576062,1.29266885563837,0.361316599303345,0.586491602841598
"MTPN",1.20272535655697,0.0697232488861856,1.14118330275817,0.305350074398178
"DNAJB6",1.14309752168754,0.149624902693805,0.459035919050997,0.395500120474041
"CHCHD2",0.24015426092861,0.866806335315969,0.249751609390184,1.29229420707106
"BUD31",0.323115011063721,0.86641033560614,0.0520392771507671,0.828113878057264
"TAF6",0.808615036351029,1.21701467254001,0.973559278384558,0.203899864991062
"BLVRA",0.295063647472952,0.317824445724544,0.221672990467223,0.366491351051343
"NMRK1",0.0790621312592586,0.464065649955244,0.658117247615035,1.1061958164227
"TGFBR1",0.455452491908023,0.0244072167052781,0.579645640707344,1.18244352265781
"SUSD1",0.683274813076461,0.542421940821675,0.621300558793927,0.186249947288503
"RAPGEF1",0.866519800000105,0.738894218569565,1.06232501936797,0.242614804546654
"NPDC1",0.236104354671139,0.655489371923546,0.508462755901157,0.652343758335352
"PTGDS",0.424479694634648,0.773113637813972,0.256780675216904,0.291359267311414
"ABCA2",0.452580916242974,0.475270791129507,0.650522479616219,0.563769582085532
"UBE2R2",1.37741411325786,0.161912077858321,0.136904909234407,0.13894667081455
"EXOSC3",0.0722265644682121,0.37720464180496,0.633387654535774,1.25037364201375
"PDLIM1",0.794255939082808,0.991378150465992,0.0404009096902491,0.0929718873408745
"EIF3A",0.519813321472688,0.118067231585733,1.59477587076256,0.164470424561061
"LIPA",0.490878778697862,0.603373897391,0.708886847642789,0.130366764822528
"SFXN3",0.51553628791381,1.12632681165437,0.773740252764489,0.418006498867413
"FBXW4",0.333594711536767,1.41494345272738,0.692383129936148,0.659139035003035
"TNKS2",0.473090276602211,0.103260391948245,1.85658359800593,0.269562380758788
"P2RX1",1.38749234716087,0.20383218318235,0.170788981220033,0.776221983026511
"FTSJ3",0.438943039508097,1.03961003412436,1.00312572045325,0.084330110971185
"SMARCD2",1.15265805389523,1.26351956546126,0.521930054289675,0.125368176754648
"DDX5",0.241513211965141,0.200893430326009,0.947347467666716,0.975925755800701
"CYTH1",0.319897268341968,0.699109390191584,1.26158279776318,0.727926388114346
"CCL2",0.0853154756375607,0.0011872565479203,0.0142633189936606,0.000234877587116067
"ABI3",0.418019210803424,0.882750910779561,0.271367664122434,0.119081649977044
"HDAC5",1.4434295593076,0.612768580538647,0.331117556128257,0.144994945355563
"GAR1",0.362809831394243,0.948583029509885,0.987478536755384,0.487796681921213
"FRG1",0.120060118212831,0.86877458170394,0.395182729077595,1.1710448978199
"DHX15",0.186666373318301,0.287378925570091,1.42169976658543,0.745811755682352
"FNBP4",0.0273653878427421,0.310010400835027,1.28504693129855,0.891367103606083
"DNAJC4",0.753609844899289,1.22687436040786,0.239976706205919,0.484699773741541
"EHD1",1.39977084910355,0.772562210419435,0.246740196340332,0.047042023519793
"UNC93B1",0.424420484281548,0.0768763704408956,0.0954717224270881,0.0735075942339571
"MS4A6A",0.342573936426108,0.223764178864378,0.0847602421009827,1.25565646579101
"TMEM109",0.454489879745892,1.37654130731714,0.541391021062578,0.32141233642587
"RNF141",0.829263273192758,0.0153036714097471,0.290972509187537,0.692288865173562
"BIRC2",0.150155926928113,0.110993778480394,0.576501095075292,1.39932402940217
"UBE4A",0.307945672415565,0.0882431399789741,1.3619631541993,0.783466187273433
"C11orf21",0.155365630691254,0.301829411844453,0.593168665160061,0.904706650611223
"RPS13",0.128569545443951,0.7715453759486,0.383704756291679,1.09415155483818
"NDUFS8",0.251563258391328,1.35302354294358,0.203702181003546,0.366131820827279
"TCIRG1",1.20050400037025,0.199430045018507,0.138835932860722,0.825135229525292
"MLEC",0.536623463667228,1.0550878050917,1.18231157681264,0.5423336172209
"BIN2",1.36257831088301,0.321187849579056,0.937616456606329,0.32946684404832
"PTGES3",0.222625687073072,0.581524953772491,1.08663511968269,1.18706174611549
"RSRC2",0.129660710770292,0.317824687020601,1.07524272425371,1.33089183318697
"LTA4H",0.584779556016456,0.153874889100393,0.092228928549934,0.250910117907334
"ARPC3",0.701820686585642,0.61153048185267,0.112743552488116,1.18933939263104
"SH2B3",1.37875714749877,0.159812085524727,0.888248151286724,0.458267566098156
"CREBL2",0.0562452341230633,0.488749221716709,1.01085506054647,0.984017040254683
"CDKN1B",0.584180628498178,0.257365172645952,1.01415505750486,1.11686603501381
"LTBR",1.28350990800453,0.276336287697016,0.106390993583523,0.337062758033577
"RAB5B",1.51423971394789,0.493195711800289,0.50417308969804,0.191761703427482
"ING4",0.0028868560340161,0.500059246364894,0.452976526761381,1.41387549871656
"SPSB2",0.171036375378445,0.449306327413205,0.248871777484532,0.417065471150087
"C12orf57",0.0708254672435706,0.600647224007787,0.342993725882266,0.687550522102017
"PTPN6",1.40637232617176,0.732782472344203,0.167742485699735,0.0666646757385609
"GOLT1B",0.07981348178228,0.27369636678882,0.524335303290071,1.39312053572277
"SRSF9",0.431718328142673,0.914807573168258,0.495088072200681,0.759570340211063
"KLRB1",0.0148690317009655,0.268175373397754,0.0864126613478157,0.576981506129318
"TMEM14C",0.151262285852087,0.662022113524207,0.321391779035361,1.2571705085746
"SERINC1",0.223846468564129,0.00588869443844906,0.327947739297589,1.02183649597261
"MCM3",0.537855496631194,1.07553771306728,1.1278989075909,0.101877964398223
"FBXO9",0.262902695660089,0.268548405144484,0.0553219661442982,0.121743846245304
"PHF1",0.69669150870706,0.979818705869592,1.00913125250975,0.547960492518416
"FBRSL1",0.791221974127816,1.07441301898994,0.95733882986149,0.455926912544425
"PDCL3",0.0667838534118589,1.06856441687844,0.43465760730197,1.11758811260158
"FBXO6",0.221269612415585,0.0488444258131477,0.0766599368639851,0.0493079846269404
"EBNA1BP2",0.0611518599196978,1.21977767021535,0.758293409331583,0.681533718412297
"ATP6V0B",1.1848652608903,0.2768366753245,0.0747669198536769,0.598856201269597
"DPH5",0.0215795306104359,0.658756679612087,0.294777489213214,1.4373949440556
"RPS6KA1",1.72224671329233,0.682422788114778,0.271995339189812,0.107539175617724
"SPCS2",0.189031840123783,0.773148111875094,0.578567377979867,0.981705065053703
"MED28",0.27819448118629,0.210957575653116,1.03820217162067,1.00851508821161
"NDUFB3",0.0881873083649084,0.257238633539489,0.0538571072999278,1.16410586805726
"UBE2B",1.03242291629281,0.0402843469349737,0.17404492283039,1.03868573035359
"PTBP3",1.21762114662523,0.0558420007825589,0.928516981733454,0.731302251940849
"RAD23B",1.33966167221127,0.369273628887698,0.621595419476965,0.196474430563763
"SET",0.314992670288851,1.06056509425202,0.642285179783014,1.22317656825256
"PTPA",0.80515152642014,1.07043205571462,0.723249442161177,0.282765921969757
"NEK6",1.06688257383821,0.028940467465889,0.769965916955966,0.749422973158604
"IFI27L2",0.0911004662055259,0.780090586202399,0.0569690381052488,0.997898163384779
"DLST",0.61855317563343,0.963797334747295,1.09738276450585,0.557360239473355
"RBM25",0.224344841818308,0.127771691853602,0.86709113354306,1.06891508238798
"SUPT7L",0.0567475937849902,0.332592923181824,0.949780822981912,1.05879997316395
"YPEL5",0.503331809314406,0.118039299657476,0.319681847333857,1.3747499804144
