"","LV1","LV2","LV3","LV4"
"ABLIM1",0.327512913080664,0.0940657655048572,0.354314813390662,0.788344983869891
"NDUFB7",0.0149195520646552,0.337556838351388,0.545857753783603,0.752097267148694
"OSM",0.153717615482366,0.372393000847583,0.549871924937856,0.00296023633480022
"TFIP11",0.755199063301332,0.886178291811019,0.0900256847246871,0.805773092685517
"MTMR3",0.635840909607526,0.163559002190792,0.34797129295058,0.59240202587546
"APOL1",0.195523418602947,0.0336739050486424,0.11415796022895,0.192800606929601
"TXN2",0.510472605377059,0.698251064999238,0.977796425795993,0.0776995854911348
"EIF3D",0.416012487369061,0.734448272480771,0.335291815388474,0.9772313191521
"PLEK2",0.551035083351683,0.406384186925447,0.170824200170308,0.144787875706218
"DICER1",0.340201063868783,0.919584236807123,0.0798816377991661,0.324280254256117
"TCL1A",0.270376564513601,0.174206663352473,0.411641012911408,0.576672373122563
"TELO2",0.0227903071808827,0.707538512421435,0.413159020200521,0.945085876708945
"DCAF11",0.126475333588016,0.461516990166286,1.01939452656394,0.736755155981135
"RAB5IF",0.638804430173061,0.52008286019422,0.336039172189264,0.516073930032438
"PSMA7",1.32234261225455,0.258214793317578,0.243477155284533,0.158827971339664
"HCK",0.618815211562841,0.678516042669798,0.195552321315117,0.345653060311615
"TM9SF4",0.635563366855709,0.403062270323944,0.456400389358746,1.11240236932607
"PSMD10",0.423869816692023,0.0581796786806085,0.734735589064031,0.925509812184672
"PQBP1",0.367871178398715,0.133495726551527,1.31929555554943,0.0432413178198471
"PCSK1N",0.26393748779768,0.427905213895444,0.169792377807065,0.130081017819381
"GLA",0.730213628611804,0.152662532285706,0.410031909665253,0.454842456278095
"PARP4",0.575517769603403,0.608242338196667,0.463808304691348,0.609025165998416
"CORO1A",1.43560279804327,0.756997868856238,0.312200048424471,0.244040774689611
"ARL2BP",0.610322252037123,0.889937630327317,0.956754067939556,0.153148743420119
"PSMD7",0.665637625015718,0.945870961988668,0.197538030019753,0.568518378473551
"NPRL3",0.0965290765227494,0.297342487781195,0.269733626976013,0.694552012870037
"COTL1",0.75928110898121,0.77269313998351,0.61897217201712,0.074732432743665
"STUB1",0.0246981935273367,0.406228667596157,0.32696179647583,1.41786981349466
"MEFV",0.357018662809043,0.360041440741019,0.070978780706647,0.406336046898095
"PRSS33",0.290215277211,0.180379673449063,0.00391610290508574,0.476687484744437
"RBL2",0.740868118834923,0.103018506864433,0.551116948738453,0.612836183057475
"BCKDK",0.344988249376823,0.69597790843296,0.498257738506942,0.927159662591997
"RNF40",0.552534309677291,0.745418895533805,0.495117092065755,0.747061156703059
